Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2019-10-15,G (Feb 2020),19.02,19.06,18.6,18.76,18.775,-0.2,8209,0,23112
2019-10-16,G (Feb 2020),18.8,18.95,18.7,18.73,18.725,-0.05,12093,0,25094
2019-10-17,G (Feb 2020),18.75,18.82,18.5,18.56,18.575,-0.15,4991,0,24944
2019-10-18,G (Feb 2020),18.6,18.9,18.51,18.77,18.775,0.2,6347,0,25210
2019-10-21,G (Feb 2020),18.85,18.85,18.45,18.47,18.475,-0.3,5079,0,25523
2019-10-22,G (Feb 2020),18.45,18.79,18.35,18.76,18.725,0.25,6754,0,25832
2019-10-23,G (Feb 2020),18.76,18.87,18.47,18.52,18.525,-0.2,4572,0,26555
2019-10-24,G (Feb 2020),18.55,18.66,18.4,18.51,18.525,0.0,4136,0,27236
2019-10-25,G (Feb 2020),18.51,18.57,18.15,18.22,18.225,-0.3,5794,0,26279
2019-10-28,G (Feb 2020),18.2,18.42,18.12,18.4,18.375,0.15,5922,0,25639
2019-10-29,G (Feb 2020),18.37,18.52,18.26,18.43,18.425,0.05,6867,0,25213
2019-10-30,G (Feb 2020),18.42,18.62,18.1,18.13,18.125,-0.3,8420,0,25833
2019-10-31,G (Feb 2020),18.15,18.55,18.1,18.3,18.325,0.2,15409,0,29577
2019-11-01,G (Feb 2020),18.32,18.35,17.95,18.02,18.025,-0.3,16126,0,35473
2019-11-04,G (Feb 2020),18.0,18.05,17.85,17.98,17.975,-0.05,12453,0,34399
2019-11-05,G (Feb 2020),17.96,18.25,17.85,18.25,18.225,0.25,11463,0,35879
2019-11-06,G (Feb 2020),18.28,18.4,18.15,18.2,18.225,0.0,11967,0,39414
2019-11-07,G (Feb 2020),18.22,18.33,18.03,18.15,18.125,-0.1,13479,0,43227
2019-11-08,G (Feb 2020),18.1,18.32,18.0,18.07,18.075,-0.05,10618,0,44991
2019-11-11,G (Feb 2020),18.12,18.3,17.85,17.87,17.875,-0.2,10442,0,44298
2019-11-12,G (Feb 2020),17.9,18.05,17.76,17.96,17.925,0.05,10095,0,46086
2019-11-13,G (Feb 2020),17.96,18.15,17.81,17.9,17.925,0.0,10635,0,47688
2019-11-14,G (Feb 2020),17.92,18.08,17.75,17.77,17.775,-0.15,8066,0,48726
2019-11-15,G (Feb 2020),17.7,17.8,17.45,17.5,17.525,-0.25,17186,0,51350
2019-11-18,G (Feb 2020),17.57,17.6,17.32,17.47,17.425,-0.1,11781,0,51782
2019-11-19,G (Feb 2020),17.47,17.6,17.24,17.56,17.525,0.1,16952,0,55440
2019-11-20,G (Feb 2020),17.56,18.07,17.5,17.65,17.775,0.25,22876,0,56444
2019-11-21,G (Feb 2020),17.8,18.07,17.7,17.95,17.975,0.2,20794,0,56335
2019-11-22,G (Feb 2020),18.0,18.03,17.75,17.76,17.775,-0.2,17356,0,55004
2019-11-25,G (Feb 2020),17.75,17.75,17.4,17.43,17.425,-0.35,15906,0,55244
2019-11-26,G (Feb 2020),17.42,17.5,17.25,17.3,17.275,-0.15,18170,0,55725
2019-11-27,G (Feb 2020),17.29,17.36,17.19,17.35,17.325,0.05,10374,0,56774
2019-11-29,G (Feb 2020),17.32,17.7,17.32,17.65,17.675,0.35,12664,0,56791
2019-12-02,G (Feb 2020),17.6,18.25,17.4,18.18,18.225,0.55,29064,0,56584
2019-12-03,G (Feb 2020),18.16,18.9,18.05,18.58,18.575,0.35,33238,0,55442
2019-12-04,G (Feb 2020),18.6,18.75,17.95,18.11,18.125,-0.45,22448,0,55213
2019-12-05,G (Feb 2020),18.11,18.25,17.9,17.93,17.925,-0.2,14727,0,55038
2019-12-06,G (Feb 2020),17.92,17.92,17.45,17.51,17.525,-0.4,16662,0,55231
2019-12-09,G (Feb 2020),17.47,18.15,17.45,18.1,18.075,0.55,19145,0,58267
2019-12-10,G (Feb 2020),18.1,18.35,17.77,17.96,17.925,-0.15,27180,0,59419
2019-12-11,G (Feb 2020),17.98,18.07,17.6,17.63,17.625,-0.3,27637,0,63375
2019-12-12,G (Feb 2020),17.6,17.85,17.03,17.16,17.125,-0.5,28184,0,64526
2019-12-13,G (Feb 2020),17.1,17.35,16.6,16.7,16.625,-0.5,40302,0,66024
2019-12-16,G (Feb 2020),16.65,16.66,16.25,16.41,16.425,-0.2,32769,0,69225
2019-12-17,G (Feb 2020),16.45,16.62,16.32,16.41,16.425,0.0,38322,0,74420
2019-12-18,G (Feb 2020),16.45,16.52,16.2,16.4,16.425,0.0,55219,0,78212
2019-12-19,G (Feb 2020),16.41,16.52,16.25,16.29,16.275,-0.15,63753,0,84264
2019-12-20,G (Feb 2020),16.3,16.45,16.12,16.41,16.425,0.15,53351,0,92908
2019-12-23,G (Feb 2020),16.41,16.6,16.27,16.5,16.575,0.15,48136,225,98110
2019-12-24,G (Feb 2020),16.52,16.65,16.45,16.45,16.475,-0.1,33623,0,102146
2019-12-26,G (Feb 2020),16.45,16.65,16.4,16.62,16.575,0.1,36087,114,107529
2019-12-27,G (Feb 2020),16.65,17.05,16.45,16.97,17.025,0.45,65830,0,119418
2019-12-30,G (Feb 2020),16.91,17.45,16.75,17.35,17.375,0.35,68352,636,124078
2019-12-31,G (Feb 2020),17.35,17.52,16.58,16.6,16.625,-0.75,64237,0,131663
2020-01-02,G (Feb 2020),16.7,16.7,16.05,16.12,16.125,-0.5,91495,0,146725
2020-01-03,G (Feb 2020),16.1,17.31,16.05,16.7,16.725,0.6,108831,68,152877
2020-01-06,G (Feb 2020),17.0,17.3,16.6,16.75,16.675,-0.05,81849,0,158203
2020-01-07,G (Feb 2020),16.75,16.88,16.45,16.72,16.525,-0.15,75778,546,157572
2020-01-08,G (Feb 2020),16.7,18.15,15.95,16.21,16.125,-0.4,129132,443,176545
2020-01-09,G (Feb 2020),16.21,16.21,15.7,15.78,15.775,-0.35,70253,1668,184899
2020-01-10,G (Feb 2020),15.78,15.9,15.55,15.78,15.725,-0.05,91296,1117,199339
2020-01-13,G (Feb 2020),15.75,15.75,15.3,15.4,15.375,-0.35,65600,2454,219430
2020-01-14,G (Feb 2020),15.4,15.6,15.1,15.22,15.225,-0.15,92386,0,227480
2020-01-15,G (Feb 2020),15.25,15.4,15.1,15.2,15.175,-0.05,86303,600,237450
2020-01-16,G (Feb 2020),15.18,15.2,14.8,14.93,14.925,-0.25,82029,1203,250499
2020-01-17,G (Feb 2020),14.89,15.2,14.75,14.9,14.925,0.0,92738,0,243133
2020-01-21,G (Feb 2020),14.95,15.4,14.7,15.05,15.075,0.15,127097,0,265139
2020-01-22,G (Feb 2020),15.05,15.28,14.65,15.25,15.175,0.1,118631,223,255962
2020-01-23,G (Feb 2020),15.25,15.65,15.0,15.05,15.025,-0.15,96471,517,246546
2020-01-24,G (Feb 2020),15.05,16.35,14.65,16.05,16.025,1.0,209053,715,221448
2020-01-27,G (Feb 2020),16.4,17.95,16.4,17.75,17.775,1.75,240052,1984,226707
2020-01-28,G (Feb 2020),17.75,17.85,16.55,16.55,16.675,-1.1,159766,789,199752
2020-01-29,G (Feb 2020),16.6,16.96,16.15,16.68,16.675,0.0,113038,375,196667
2020-01-30,G (Feb 2020),16.65,17.8,16.0,16.1,16.075,-0.6,164427,68,188098
2020-01-31,G (Feb 2020),16.1,19.11,15.93,18.3,18.225,2.15,239966,2269,185300
2020-02-03,G (Feb 2020),18.5,18.5,17.2,17.94,17.975,-0.25,161737,970,164354
2020-02-04,G (Feb 2020),17.95,18.25,16.35,16.64,16.525,-1.45,138589,79,147728
2020-02-05,G (Feb 2020),16.65,17.0,15.69,15.8,15.725,-0.8,134225,1515,139123
2020-02-06,G (Feb 2020),15.81,16.0,15.38,15.5,15.575,-0.15,90080,0,125666
2020-02-07,G (Feb 2020),15.55,16.4,15.45,16.07,16.025,0.45,98851,0,115805
2020-02-10,G (Feb 2020),16.15,16.75,15.6,15.65,15.625,-0.4,91545,79,99762
2020-02-11,G (Feb 2020),15.65,15.8,15.15,15.55,15.625,0.0,93843,26,86054
2020-02-12,G (Feb 2020),15.55,15.65,14.4,14.42,14.475,-1.15,115067,126,73410
2020-02-13,G (Feb 2020),14.45,15.85,14.45,14.83,14.825,0.35,93539,0,64246
2020-02-14,G (Feb 2020),14.85,15.07,14.4,14.4,14.425,-0.4,77323,669,52186
2020-02-18,G (Feb 2020),14.4,15.45,14.18,15.0,14.875,0.45,113311,148,29143
2020-02-19,G (Feb 2020),15.0,15.0,14.45,14.5,14.51,-0.365,1947,0,25043
