Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2020-05-22,F (Jan 2021),30.0,30.0,29.05,29.22,29.15,-0.4,35,0,81
2020-05-26,F (Jan 2021),28.75,29.1,28.4,28.75,28.75,-0.4,76,0,123
2020-05-27,F (Jan 2021),28.6,29.2,28.45,28.45,28.45,-0.3,133,0,203
2020-05-28,F (Jan 2021),28.49,28.92,28.34,28.8,28.75,0.3,47,0,226
2020-05-29,F (Jan 2021),29.0,29.2,28.32,28.32,28.3,-0.45,56,0,269
2020-06-01,F (Jan 2021),28.48,28.9,28.42,28.5,28.525,0.225,33,0,309
2020-06-02,F (Jan 2021),28.43,28.5,28.15,28.15,28.25,-0.275,33,0,336
2020-06-03,F (Jan 2021),28.2,28.2,27.65,27.7,27.575,-0.675,35,0,346
2020-06-04,F (Jan 2021),27.7,27.71,27.2,27.45,27.375,-0.2,57,0,359
2020-06-05,F (Jan 2021),27.2,27.3,26.4,26.4,26.45,-0.925,91,0,389
2020-06-08,F (Jan 2021),26.3,26.75,26.23,26.75,26.725,0.275,113,0,405
2020-06-09,F (Jan 2021),27.0,27.55,26.6,27.5,27.55,0.825,186,0,473
2020-06-10,F (Jan 2021),27.25,27.7,26.8,27.3,27.25,-0.3,54,0,488
2020-06-11,F (Jan 2021),27.65,31.55,27.3,31.55,31.35,4.1,406,0,569
2020-06-12,F (Jan 2021),31.2,31.8,29.9,30.12,30.1,-1.25,327,0,657
2020-06-15,F (Jan 2021),31.0,31.95,29.48,29.48,29.65,-0.45,245,0,707
2020-06-16,F (Jan 2021),29.3,30.1,28.7,29.4,29.425,-0.225,576,0,1002
2020-06-17,F (Jan 2021),29.75,30.2,29.3,29.72,29.775,0.35,726,0,854
2020-06-18,F (Jan 2021),29.82,30.4,29.72,29.9,29.925,0.15,473,0,1022
2020-06-19,F (Jan 2021),30.15,31.0,29.45,30.94,31.0,1.075,985,0,1371
2020-06-22,F (Jan 2021),31.35,31.9,29.5,29.7,29.675,-1.325,997,0,1563
2020-06-23,F (Jan 2021),29.69,30.55,28.97,29.5,29.475,-0.2,525,0,1517
2020-06-24,F (Jan 2021),29.6,31.3,29.35,31.05,31.125,1.65,1521,0,2014
2020-06-25,F (Jan 2021),31.12,31.85,30.1,30.2,30.175,-0.95,966,0,1911
2020-06-26,F (Jan 2021),30.3,31.57,30.2,31.5,31.575,1.4,1247,0,2162
2020-06-29,F (Jan 2021),31.45,31.85,30.42,30.53,30.55,-1.025,547,0,2178
2020-06-30,F (Jan 2021),30.65,30.9,29.25,29.4,29.425,-1.125,1088,0,2188
2020-07-01,F (Jan 2021),29.38,29.75,28.6,28.92,28.925,-0.5,879,0,2388
2020-07-02,F (Jan 2021),28.94,29.05,27.97,28.8,28.725,-0.2,941,0,2605
2020-07-06,F (Jan 2021),28.87,29.1,28.15,28.72,28.725,0.0,704,0,2620
2020-07-07,F (Jan 2021),28.69,29.4,28.5,29.35,29.35,0.625,564,0,2741
2020-07-08,F (Jan 2021),29.3,29.55,28.75,28.8,28.825,-0.525,465,0,2738
2020-07-09,F (Jan 2021),28.79,29.7,28.75,29.25,29.325,0.5,646,0,2787
2020-07-10,F (Jan 2021),29.25,29.75,28.85,28.95,28.975,-0.35,454,0,2893
2020-07-13,F (Jan 2021),28.84,30.85,28.6,30.55,30.65,1.675,837,0,3120
2020-07-14,F (Jan 2021),30.35,31.0,29.35,29.55,29.525,-1.125,1044,0,3257
2020-07-15,F (Jan 2021),29.3,30.0,29.0,29.3,29.325,-0.2,755,0,3398
2020-07-16,F (Jan 2021),29.46,30.01,29.15,29.35,29.375,0.05,1180,0,3373
2020-07-17,F (Jan 2021),29.32,29.35,28.83,29.0,29.0,-0.375,1134,0,3530
2020-07-20,F (Jan 2021),28.98,29.32,27.87,28.03,28.025,-0.975,991,0,3608
2020-07-21,F (Jan 2021),28.05,28.4,27.48,28.28,28.275,0.25,1497,0,3650
2020-07-22,F (Jan 2021),28.15,28.87,28.1,28.17,28.175,-0.1,1747,0,4182
2020-07-23,F (Jan 2021),28.3,28.9,27.78,28.75,28.725,0.55,1647,0,4345
2020-07-24,F (Jan 2021),28.75,29.37,28.6,29.12,29.075,0.35,2321,0,4692
2020-07-27,F (Jan 2021),28.85,29.2,28.75,28.8,28.825,-0.25,1527,0,5125
2020-07-28,F (Jan 2021),28.8,29.1,28.47,28.97,28.975,0.15,2359,0,5600
2020-07-29,F (Jan 2021),28.9,29.15,28.7,28.83,28.825,-0.15,1311,0,5963
2020-07-30,F (Jan 2021),28.85,30.4,28.78,28.81,29.075,0.25,2413,0,6266
2020-07-31,F (Jan 2021),28.75,29.69,28.7,29.0,28.975,-0.1,1816,0,6582
2020-08-03,F (Jan 2021),29.0,29.15,28.78,28.95,28.975,0.0,1478,0,7121
2020-08-04,F (Jan 2021),28.95,29.1,28.45,28.5,28.475,-0.5,1504,0,7371
2020-08-05,F (Jan 2021),28.55,28.55,28.2,28.38,28.375,-0.1,1192,0,7550
2020-08-06,F (Jan 2021),28.43,28.72,28.18,28.34,28.275,-0.1,929,0,7686
2020-08-07,F (Jan 2021),28.5,28.7,28.22,28.4,28.425,0.15,1057,0,7884
2020-08-10,F (Jan 2021),28.4,28.5,27.9,28.09,28.075,-0.35,865,0,8101
2020-08-11,F (Jan 2021),28.15,28.67,27.52,28.45,28.625,0.55,3382,0,8820
2020-08-12,F (Jan 2021),28.35,28.65,27.77,28.15,28.075,-0.55,2186,0,8999
2020-08-13,F (Jan 2021),28.05,28.4,27.85,28.25,28.275,0.2,1770,0,9346
2020-08-14,F (Jan 2021),28.32,28.8,28.25,28.55,28.675,0.4,3154,0,9360
2020-08-17,F (Jan 2021),28.47,28.5,27.8,28.02,27.875,-0.8,2970,0,9765
2020-08-18,F (Jan 2021),27.87,28.16,27.56,27.75,27.775,-0.1,2583,0,9928
2020-08-19,F (Jan 2021),27.8,28.25,27.62,28.15,28.125,0.35,2416,0,10230
2020-08-20,F (Jan 2021),28.12,28.75,27.8,27.94,27.975,-0.15,2578,0,9999
2020-08-21,F (Jan 2021),27.9,28.6,27.82,28.58,28.525,0.55,4460,0,10385
