Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2017-09-27,H (Mar 2018),15.9,16.0,15.82,15.94,15.925,0.0,1720,0,23751
2017-09-28,H (Mar 2018),15.94,15.97,15.85,15.89,15.875,-0.05,1761,0,24082
2017-09-29,H (Mar 2018),15.88,15.94,15.75,15.82,15.8,-0.075,2892,0,23976
2017-10-02,H (Mar 2018),15.75,15.8,15.48,15.52,15.525,-0.275,3898,0,23668
2017-10-03,H (Mar 2018),15.51,15.54,15.4,15.48,15.475,-0.05,3804,0,23870
2017-10-04,H (Mar 2018),15.5,15.55,15.45,15.45,15.475,0.0,1549,0,23953
2017-10-05,H (Mar 2018),15.46,15.52,15.25,15.28,15.275,-0.2,2177,0,24054
2017-10-06,H (Mar 2018),15.23,15.44,15.23,15.33,15.325,0.05,2491,0,24032
2017-10-09,H (Mar 2018),15.33,15.55,15.25,15.45,15.475,0.15,5284,0,25962
2017-10-10,H (Mar 2018),15.49,15.55,15.3,15.3,15.325,-0.15,4087,0,27021
2017-10-11,H (Mar 2018),15.33,15.4,15.2,15.25,15.275,-0.05,2189,0,26909
2017-10-12,H (Mar 2018),15.24,15.35,15.13,15.28,15.275,0.0,3757,0,27224
2017-10-13,H (Mar 2018),15.29,15.29,15.0,15.0,15.025,-0.25,3967,0,26870
2017-10-16,H (Mar 2018),15.08,15.1,14.85,14.88,14.875,-0.15,3183,0,26822
2017-10-17,H (Mar 2018),14.85,15.0,14.8,14.8,14.825,-0.05,7549,0,27869
2017-10-18,H (Mar 2018),14.84,14.9,14.66,14.87,14.875,0.05,9691,0,27714
2017-10-19,H (Mar 2018),14.85,15.28,14.72,14.72,14.725,-0.15,9028,0,27515
2017-10-20,H (Mar 2018),14.74,14.75,14.58,14.65,14.625,-0.1,5555,0,26720
2017-10-23,H (Mar 2018),14.65,14.88,14.53,14.87,14.875,0.25,5396,0,26796
2017-10-24,H (Mar 2018),14.85,14.95,14.65,14.89,14.875,0.0,6409,0,27467
2017-10-25,H (Mar 2018),14.9,15.45,14.8,14.92,14.925,0.05,8933,0,28044
2017-10-26,H (Mar 2018),14.95,15.05,14.85,14.97,14.975,0.05,4381,0,27950
2017-10-27,H (Mar 2018),14.95,15.0,14.55,14.55,14.575,-0.35,5957,0,27983
2017-10-30,H (Mar 2018),14.59,14.72,14.45,14.6,14.575,0.0,7531,0,26809
2017-10-31,H (Mar 2018),14.55,14.6,14.43,14.45,14.475,-0.1,3588,0,27250
2017-11-01,H (Mar 2018),14.5,14.6,14.34,14.58,14.575,0.1,5363,0,28001
2017-11-02,H (Mar 2018),14.59,14.77,14.5,14.66,14.675,0.1,5357,0,29066
2017-11-03,H (Mar 2018),14.65,14.75,14.51,14.73,14.725,0.15,4572,0,29748
2017-11-06,H (Mar 2018),14.75,14.89,14.65,14.65,14.675,-0.05,3808,0,29916
2017-11-07,H (Mar 2018),14.73,14.9,14.65,14.8,14.825,0.15,8072,0,29483
2017-11-08,H (Mar 2018),14.85,14.97,14.75,14.88,14.875,0.05,7120,0,29802
2017-11-09,H (Mar 2018),14.9,15.39,14.85,14.95,14.975,0.1,12139,0,30399
2017-11-10,H (Mar 2018),14.99,15.33,14.99,15.2,15.225,0.25,11128,0,30937
2017-11-13,H (Mar 2018),15.21,15.43,15.1,15.38,15.375,0.15,6381,0,31554
2017-11-14,H (Mar 2018),15.4,15.7,15.35,15.49,15.475,0.1,13831,0,32271
2017-11-15,H (Mar 2018),15.5,16.05,15.5,15.7,15.725,0.25,12749,0,31921
2017-11-16,H (Mar 2018),15.7,15.79,15.25,15.45,15.425,-0.3,7161,0,31942
2017-11-17,H (Mar 2018),15.4,15.5,15.2,15.35,15.325,-0.1,8253,0,32021
2017-11-20,H (Mar 2018),15.3,15.43,14.9,14.95,14.975,-0.35,9645,0,33582
2017-11-21,H (Mar 2018),14.97,15.0,14.65,14.65,14.675,-0.3,8397,0,33235
2017-11-22,H (Mar 2018),14.7,14.7,14.5,14.58,14.575,-0.1,5980,0,33119
2017-11-24,H (Mar 2018),14.6,14.74,14.5,14.52,14.525,-0.05,4133,0,32770
2017-11-27,H (Mar 2018),14.52,14.68,14.47,14.6,14.575,0.05,4865,0,32795
2017-11-28,H (Mar 2018),14.59,14.65,14.45,14.5,14.475,-0.1,7951,0,33007
2017-11-29,H (Mar 2018),14.5,14.78,14.45,14.71,14.725,0.25,6722,0,33274
2017-11-30,H (Mar 2018),14.73,14.74,14.52,14.65,14.675,-0.05,15033,0,34076
2017-12-01,H (Mar 2018),14.7,15.62,14.65,14.87,14.875,0.2,24398,0,34596
2017-12-04,H (Mar 2018),14.8,14.88,14.42,14.84,14.825,-0.05,12132,0,33661
2017-12-05,H (Mar 2018),14.85,14.9,14.52,14.7,14.725,-0.1,11717,0,33330
2017-12-06,H (Mar 2018),14.75,14.89,14.65,14.7,14.675,-0.05,6968,0,33437
2017-12-07,H (Mar 2018),14.7,14.75,14.35,14.4,14.375,-0.3,8370,0,34568
2017-12-08,H (Mar 2018),14.37,14.4,14.17,14.25,14.275,-0.1,36193,0,43445
2017-12-11,H (Mar 2018),14.23,14.38,14.05,14.09,14.075,-0.2,15872,0,43754
2017-12-12,H (Mar 2018),14.08,14.15,14.0,14.1,14.075,0.0,15301,0,43952
2017-12-13,H (Mar 2018),14.1,14.2,13.9,13.9,13.925,-0.15,18150,0,45234
2017-12-14,H (Mar 2018),13.9,14.02,13.8,13.9,13.925,0.0,22846,0,45369
2017-12-15,H (Mar 2018),13.93,13.95,13.55,13.6,13.575,-0.35,19115,0,47182
2017-12-18,H (Mar 2018),13.58,13.58,13.28,13.32,13.325,-0.25,17564,0,49276
2017-12-19,H (Mar 2018),13.34,13.45,13.25,13.25,13.275,-0.05,19314,0,50094
2017-12-20,H (Mar 2018),13.25,13.35,13.1,13.3,13.275,0.0,22496,0,49678
2017-12-21,H (Mar 2018),13.26,13.27,13.08,13.13,13.125,-0.15,21327,0,51138
2017-12-22,H (Mar 2018),13.13,13.2,13.0,13.17,13.175,0.05,15389,0,52356
2017-12-26,H (Mar 2018),13.2,13.22,12.95,13.1,13.1,-0.075,13704,0,55214
2017-12-27,H (Mar 2018),13.1,13.15,12.95,13.05,13.075,-0.025,15359,0,56411
2017-12-28,H (Mar 2018),13.08,13.1,13.0,13.07,13.075,0.0,13017,0,56479
2017-12-29,H (Mar 2018),13.05,13.3,12.95,13.23,13.225,0.15,18785,0,59061
2018-01-02,H (Mar 2018),13.24,13.3,12.82,12.82,12.825,-0.4,27464,0,63045
2018-01-03,H (Mar 2018),12.82,12.85,12.55,12.65,12.625,-0.2,38972,0,69970
2018-01-04,H (Mar 2018),12.65,12.7,12.45,12.65,12.675,0.05,25143,0,79887
2018-01-05,H (Mar 2018),12.65,12.72,12.55,12.55,12.575,-0.1,22727,0,81685
2018-01-08,H (Mar 2018),12.6,12.65,12.35,12.5,12.475,-0.1,23814,0,72753
2018-01-09,H (Mar 2018),12.5,12.6,12.35,12.54,12.525,0.05,37934,0,75065
2018-01-10,H (Mar 2018),12.57,12.8,12.3,12.4,12.375,-0.15,32846,0,77682
2018-01-11,H (Mar 2018),12.37,12.38,12.22,12.3,12.325,-0.05,30480,0,83945
2018-01-12,H (Mar 2018),12.31,12.4,12.2,12.4,12.375,0.05,55892,0,90362
2018-01-16,H (Mar 2018),12.35,12.99,12.2,12.71,12.725,0.35,88935,0,96806
2018-01-17,H (Mar 2018),12.67,12.96,12.45,12.57,12.575,-0.15,117137,0,115961
2018-01-18,H (Mar 2018),12.6,12.95,12.45,12.76,12.775,0.2,128006,0,114057
2018-01-19,H (Mar 2018),12.77,12.9,12.5,12.54,12.525,-0.25,77633,390,120746
2018-01-22,H (Mar 2018),12.65,12.7,12.35,12.49,12.475,-0.05,65353,0,126445
2018-01-23,H (Mar 2018),12.45,12.8,12.44,12.73,12.725,0.25,90454,310,135062
2018-01-24,H (Mar 2018),12.73,13.18,12.6,12.9,12.925,0.2,115036,437,141998
2018-01-25,H (Mar 2018),12.9,13.22,12.73,13.04,13.025,0.1,88101,595,148406
2018-01-26,H (Mar 2018),13.05,13.15,12.85,13.05,13.075,0.05,72980,1202,159952
2018-01-29,H (Mar 2018),13.1,13.85,13.0,13.85,13.825,0.75,131029,1405,167186
2018-01-30,H (Mar 2018),13.85,14.55,13.79,14.05,14.075,0.25,202754,4353,179294
2018-01-31,H (Mar 2018),14.05,14.2,13.58,13.67,13.675,-0.4,133067,921,194399
2018-02-01,H (Mar 2018),13.69,14.0,13.0,13.42,13.425,-0.25,160256,878,209245
2018-02-02,H (Mar 2018),13.4,15.0,13.08,14.98,14.975,1.55,324372,3608,239702
2018-02-05,H (Mar 2018),15.0,29.25,14.43,27.95,27.975,13.0,536059,5013,287828
2018-02-06,H (Mar 2018),27.4,28.0,18.1,21.0,21.025,-6.95,675499,10748,249519
2018-02-07,H (Mar 2018),20.45,20.9,17.8,19.9,19.875,-1.15,283310,0,218471
2018-02-08,H (Mar 2018),19.7,23.39,18.75,21.6,21.65,1.775,270960,2598,224701
2018-02-09,H (Mar 2018),21.6,23.44,20.34,20.4,20.425,-1.225,231284,917,231520
2018-02-12,H (Mar 2018),20.3,21.2,19.75,19.85,19.825,-0.6,183266,5507,235693
2018-02-13,H (Mar 2018),19.85,21.1,19.8,19.84,19.825,0.0,138627,0,239164
2018-02-14,H (Mar 2018),19.85,20.81,17.65,17.85,17.875,-1.95,177563,3788,234454
2018-02-15,H (Mar 2018),17.9,18.15,17.1,17.55,17.525,-0.35,117472,0,225204
2018-02-16,H (Mar 2018),17.5,18.02,16.9,17.76,17.775,0.25,102161,0,214781
2018-02-20,H (Mar 2018),17.7,18.95,17.33,18.36,18.375,0.6,98918,0,206395
2018-02-21,H (Mar 2018),18.35,18.95,17.1,18.56,18.575,0.2,114710,0,200203
2018-02-22,H (Mar 2018),18.55,19.4,17.85,18.1,18.075,-0.5,92083,0,191543
2018-02-23,H (Mar 2018),18.1,18.2,16.72,16.8,16.775,-1.3,106465,0,185668
2018-02-26,H (Mar 2018),16.7,16.95,16.03,16.07,16.175,-0.6,80533,2629,185477
2018-02-27,H (Mar 2018),16.15,18.05,16.02,17.55,17.525,1.35,175105,2316,173405
2018-02-28,H (Mar 2018),17.55,18.9,17.15,18.62,18.575,1.05,142962,4420,171627
2018-03-01,H (Mar 2018),18.55,21.25,18.17,19.85,19.975,1.4,184993,0,162055
2018-03-02,H (Mar 2018),19.9,21.9,18.93,19.11,19.025,-0.95,144618,700,151778
2018-03-05,H (Mar 2018),19.0,20.17,17.95,18.3,18.275,-0.75,90649,0,142110
2018-03-06,H (Mar 2018),18.45,19.05,17.85,18.22,18.325,0.05,74827,0,137043
2018-03-07,H (Mar 2018),19.2,20.0,17.75,17.95,17.875,-0.45,116310,0,131733
2018-03-08,H (Mar 2018),17.9,18.17,17.0,17.2,17.225,-0.65,103527,885,124529
2018-03-09,H (Mar 2018),17.16,17.38,15.35,15.75,15.775,-1.45,127020,3190,118025
2018-03-12,H (Mar 2018),15.9,16.48,15.4,16.15,16.175,0.4,85317,336,110407
2018-03-13,H (Mar 2018),16.2,17.15,15.61,16.9,16.775,0.6,104227,0,97324
2018-03-14,H (Mar 2018),16.95,17.56,16.2,17.25,17.375,0.6,101188,0,89981
2018-03-15,H (Mar 2018),17.3,17.76,16.25,16.7,16.775,-0.6,79568,585,84526
2018-03-16,H (Mar 2018),16.7,17.05,15.5,16.25,16.275,-0.5,82019,0,77243
2018-03-19,H (Mar 2018),16.3,20.2,16.21,18.3,18.175,1.9,159850,0,67623
2018-03-20,H (Mar 2018),18.43,19.1,17.8,18.45,18.375,0.2,89544,0,55175
2018-03-21,H (Mar 2018),18.45,18.7,17.35,17.35,17.76,-0.615,2589,0,51714
