Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2019-08-29,H (Mar 2020),19.2,19.35,18.8,18.87,18.875,-0.3,1440,0,5767
2019-08-30,H (Mar 2020),18.9,19.1,18.7,18.99,18.975,0.1,1073,0,6106
2019-09-03,H (Mar 2020),19.15,19.46,18.93,19.37,19.35,0.375,2039,0,5749
2019-09-04,H (Mar 2020),19.37,19.37,18.84,18.86,18.825,-0.525,1040,0,5786
2019-09-05,H (Mar 2020),18.85,18.85,18.43,18.65,18.6,-0.225,1548,0,5682
2019-09-06,H (Mar 2020),18.65,18.65,18.37,18.4,18.425,-0.175,1357,0,5597
2019-09-09,H (Mar 2020),18.35,18.6,18.27,18.42,18.425,0.0,1208,0,5677
2019-09-10,H (Mar 2020),18.42,18.65,18.4,18.55,18.575,0.15,1270,0,5933
2019-09-11,H (Mar 2020),18.57,18.6,18.33,18.42,18.425,-0.15,1716,0,6156
2019-09-12,H (Mar 2020),18.45,18.46,18.25,18.32,18.375,-0.05,1974,0,6976
2019-09-13,H (Mar 2020),18.34,18.4,18.16,18.35,18.375,0.0,2074,0,7284
2019-09-16,H (Mar 2020),18.45,18.65,18.31,18.61,18.625,0.25,1771,0,8022
2019-09-17,H (Mar 2020),18.57,18.81,18.55,18.76,18.775,0.15,2099,0,8728
2019-09-18,H (Mar 2020),18.77,18.87,18.52,18.55,18.575,-0.2,3611,0,8895
2019-09-19,H (Mar 2020),18.55,18.75,18.32,18.56,18.575,0.0,2844,0,9468
2019-09-20,H (Mar 2020),18.57,19.1,18.41,19.08,19.075,0.5,3317,0,10290
2019-09-23,H (Mar 2020),19.05,19.1,18.85,18.9,18.925,-0.15,1853,0,10655
2019-09-24,H (Mar 2020),18.85,19.33,18.77,19.25,19.25,0.325,3836,0,10866
2019-09-25,H (Mar 2020),19.22,19.41,19.05,19.1,19.075,-0.175,2806,0,11239
2019-09-26,H (Mar 2020),19.15,19.3,18.95,19.2,19.175,0.1,4842,0,11520
2019-09-27,H (Mar 2020),19.15,19.6,19.0,19.35,19.425,0.25,4445,0,12313
2019-09-30,H (Mar 2020),19.36,19.4,19.05,19.1,19.075,-0.35,2403,0,12733
2019-10-01,H (Mar 2020),19.1,19.65,18.95,19.57,19.625,0.55,4874,0,13773
2019-10-02,H (Mar 2020),19.55,20.15,19.44,20.07,20.125,0.5,7288,0,14519
2019-10-03,H (Mar 2020),20.05,20.4,19.75,19.75,19.775,-0.35,3276,0,14424
2019-10-04,H (Mar 2020),19.77,19.92,19.3,19.4,19.375,-0.4,2214,0,14482
2019-10-07,H (Mar 2020),19.57,19.58,19.25,19.45,19.425,0.05,2766,0,15073
2019-10-08,H (Mar 2020),19.5,20.15,19.3,20.12,20.125,0.7,4488,0,14734
2019-10-09,H (Mar 2020),20.05,20.13,19.65,19.85,19.875,-0.25,4157,0,15157
2019-10-10,H (Mar 2020),19.9,20.31,19.37,19.45,19.525,-0.35,4333,110,15233
2019-10-11,H (Mar 2020),19.47,19.48,18.95,19.22,19.225,-0.3,4044,0,15492
2019-10-14,H (Mar 2020),19.1,19.3,18.94,18.97,18.975,-0.25,2977,0,15968
2019-10-15,H (Mar 2020),19.02,19.02,18.65,18.83,18.8,-0.175,4201,0,16485
2019-10-16,H (Mar 2020),18.85,18.97,18.7,18.76,18.775,-0.025,7204,0,17168
2019-10-17,H (Mar 2020),18.76,18.81,18.55,18.57,18.575,-0.2,3606,0,17246
2019-10-18,H (Mar 2020),18.6,18.87,18.5,18.8,18.825,0.25,6587,0,16980
2019-10-21,H (Mar 2020),18.8,18.85,18.48,18.5,18.525,-0.3,4273,0,17956
2019-10-22,H (Mar 2020),18.51,18.8,18.4,18.8,18.725,0.2,4457,0,18516
2019-10-23,H (Mar 2020),18.78,18.85,18.5,18.58,18.525,-0.2,5463,0,19396
2019-10-24,H (Mar 2020),18.54,18.69,18.45,18.57,18.575,0.05,3825,0,20701
2019-10-25,H (Mar 2020),18.6,18.65,18.25,18.31,18.325,-0.25,3142,0,20579
2019-10-28,H (Mar 2020),18.25,18.45,18.22,18.41,18.425,0.1,4053,0,20989
2019-10-29,H (Mar 2020),18.4,18.55,18.32,18.5,18.475,0.05,4273,0,21595
2019-10-30,H (Mar 2020),18.5,18.67,18.2,18.24,18.225,-0.25,5065,0,22013
2019-10-31,H (Mar 2020),18.25,18.6,18.22,18.38,18.375,0.15,8492,0,22125
2019-11-01,H (Mar 2020),18.38,18.38,18.05,18.11,18.125,-0.25,8016,0,21173
2019-11-04,H (Mar 2020),18.05,18.15,17.95,18.06,18.075,-0.05,4875,0,21219
2019-11-05,H (Mar 2020),18.02,18.4,17.95,18.36,18.325,0.25,6264,0,22631
2019-11-06,H (Mar 2020),18.37,18.53,18.3,18.34,18.375,0.05,6004,0,23287
2019-11-07,H (Mar 2020),18.38,18.47,18.2,18.3,18.275,-0.1,6200,0,23965
2019-11-08,H (Mar 2020),18.3,18.45,18.15,18.24,18.225,-0.05,4787,0,24049
2019-11-11,H (Mar 2020),18.3,18.45,18.05,18.1,18.075,-0.15,4043,0,24449
2019-11-12,H (Mar 2020),18.15,18.25,18.0,18.17,18.175,0.1,6104,0,24625
2019-11-13,H (Mar 2020),18.2,18.35,18.01,18.12,18.125,-0.05,6105,0,24886
2019-11-14,H (Mar 2020),18.12,18.27,17.95,17.98,17.975,-0.15,4996,0,24082
2019-11-15,H (Mar 2020),17.98,18.0,17.7,17.81,17.825,-0.15,11616,0,26729
2019-11-18,H (Mar 2020),17.9,18.0,17.68,17.8,17.725,-0.1,7809,0,27763
2019-11-19,H (Mar 2020),17.78,17.95,17.61,17.85,17.875,0.15,6813,0,28681
2019-11-20,H (Mar 2020),17.9,18.37,17.85,18.02,18.075,0.2,10848,0,28320
2019-11-21,H (Mar 2020),18.1,18.37,18.05,18.3,18.275,0.2,7676,0,29237
2019-11-22,H (Mar 2020),18.3,18.32,18.05,18.05,18.075,-0.2,9104,0,32559
2019-11-25,H (Mar 2020),18.03,18.03,17.67,17.72,17.725,-0.35,7798,0,34110
2019-11-26,H (Mar 2020),17.71,17.75,17.53,17.6,17.575,-0.15,5791,0,34755
2019-11-27,H (Mar 2020),17.56,17.63,17.5,17.57,17.575,0.0,3996,0,34616
2019-11-29,H (Mar 2020),17.6,17.87,17.6,17.86,17.875,0.3,4411,0,34261
2019-12-02,H (Mar 2020),17.82,18.3,17.65,18.21,18.275,0.4,19151,0,33015
2019-12-03,H (Mar 2020),18.19,18.8,18.1,18.5,18.525,0.25,19741,0,30872
2019-12-04,H (Mar 2020),18.52,18.65,18.07,18.2,18.225,-0.3,14120,0,31594
2019-12-05,H (Mar 2020),18.22,18.31,18.0,18.07,18.075,-0.15,8799,0,32956
2019-12-06,H (Mar 2020),18.06,18.06,17.6,17.63,17.675,-0.4,7594,0,33787
2019-12-09,H (Mar 2020),17.63,18.1,17.63,18.07,18.075,0.4,8804,0,33629
2019-12-10,H (Mar 2020),18.05,18.25,17.85,18.07,18.025,-0.05,11431,0,32106
2019-12-11,H (Mar 2020),18.1,18.2,17.75,17.82,17.825,-0.2,7347,0,32743
2019-12-12,H (Mar 2020),17.82,18.0,17.3,17.45,17.375,-0.45,14902,0,34985
2019-12-13,H (Mar 2020),17.4,17.6,16.9,17.07,16.975,-0.4,17223,0,38499
2019-12-16,H (Mar 2020),17.0,17.02,16.7,16.76,16.775,-0.2,14492,0,40596
2019-12-17,H (Mar 2020),16.8,17.0,16.72,16.9,16.875,0.1,15930,0,43314
2019-12-18,H (Mar 2020),16.9,16.95,16.73,16.8,16.825,-0.05,13005,0,42784
2019-12-19,H (Mar 2020),16.87,16.91,16.6,16.62,16.625,-0.2,17108,0,44518
2019-12-20,H (Mar 2020),16.6,16.75,16.5,16.73,16.725,0.1,14800,0,44079
