,Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
32,2017-06-08,F (Jan 2018),17.15,17.21,16.99,17.05,17.025,-0.15,343,0,6924
33,2017-06-09,F (Jan 2018),17.0,17.25,16.92,17.05,17.025,0.0,977,0,7068
34,2017-06-12,F (Jan 2018),17.05,17.29,16.95,17.01,17.025,0.0,732,0,7196
35,2017-06-13,F (Jan 2018),17.03,17.05,16.87,16.87,16.875,-0.15,786,0,7235
36,2017-06-14,F (Jan 2018),16.85,16.94,16.8,16.86,16.875,0.0,469,0,7502
37,2017-06-15,F (Jan 2018),16.9,17.02,16.85,16.91,16.925,0.05,650,0,7763
38,2017-06-16,F (Jan 2018),16.89,17.0,16.72,16.75,16.775,-0.15,2216,0,6920
39,2017-06-19,F (Jan 2018),16.7,16.7,16.45,16.67,16.65,-0.125,1766,0,7202
40,2017-06-20,F (Jan 2018),16.6,16.77,16.5,16.55,16.525,-0.125,1154,0,7618
41,2017-06-21,F (Jan 2018),16.55,16.6,16.42,16.57,16.575,0.05,2427,0,8612
42,2017-06-22,F (Jan 2018),16.55,16.6,16.45,16.56,16.575,0.0,2753,0,8793
43,2017-06-23,F (Jan 2018),16.55,16.6,16.44,16.5,16.525,-0.05,1467,0,8975
44,2017-06-26,F (Jan 2018),16.5,16.5,16.23,16.28,16.275,-0.25,2744,0,9543
45,2017-06-27,F (Jan 2018),16.25,16.39,16.15,16.23,16.225,-0.05,3782,0,10583
46,2017-06-28,F (Jan 2018),16.17,16.25,16.05,16.18,16.175,-0.05,2165,0,10827
47,2017-06-29,F (Jan 2018),16.2,16.81,16.12,16.22,16.225,0.05,3631,0,11889
48,2017-06-30,F (Jan 2018),16.17,16.35,16.14,16.23,16.225,0.0,2350,0,12139
49,2017-07-03,F (Jan 2018),16.2,16.42,15.95,16.35,16.4,0.175,3151,0,11651
50,2017-07-05,F (Jan 2018),16.4,16.48,16.25,16.35,16.325,-0.075,2702,0,12036
51,2017-07-06,F (Jan 2018),16.36,16.65,16.25,16.57,16.575,0.25,4249,0,12394
52,2017-07-07,F (Jan 2018),16.53,16.55,16.44,16.5,16.525,-0.05,3055,0,12831
53,2017-07-10,F (Jan 2018),16.52,16.55,16.2,16.3,16.275,-0.25,1770,0,13412
54,2017-07-11,F (Jan 2018),16.25,16.47,16.1,16.12,16.125,-0.15,2772,0,14367
55,2017-07-12,F (Jan 2018),16.15,16.15,15.88,15.93,15.925,-0.2,3083,0,14766
56,2017-07-13,F (Jan 2018),15.93,15.95,15.75,15.85,15.875,-0.05,3972,0,16053
57,2017-07-14,F (Jan 2018),15.85,15.9,15.55,15.55,15.55,-0.325,2876,0,16407
58,2017-07-17,F (Jan 2018),15.6,15.6,15.46,15.54,15.525,-0.025,3123,0,17046
59,2017-07-18,F (Jan 2018),15.55,15.75,15.53,15.61,15.625,0.1,2861,0,17593
60,2017-07-19,F (Jan 2018),15.65,15.68,15.42,15.62,15.625,0.0,7457,0,19953
61,2017-07-20,F (Jan 2018),15.62,15.68,15.55,15.55,15.575,-0.05,2831,0,20785
62,2017-07-21,F (Jan 2018),15.55,15.8,15.49,15.5,15.5,-0.075,6689,0,23208
63,2017-07-24,F (Jan 2018),15.53,15.56,15.3,15.3,15.325,-0.175,2920,0,23927
64,2017-07-25,F (Jan 2018),15.35,15.35,15.18,15.3,15.325,0.0,2773,0,24592
65,2017-07-26,F (Jan 2018),15.35,15.35,15.12,15.25,15.225,-0.1,2828,0,25360
66,2017-07-27,F (Jan 2018),15.25,15.48,15.05,15.05,15.1,-0.125,5855,0,25575
67,2017-07-28,F (Jan 2018),15.1,15.27,15.05,15.12,15.125,0.025,4132,0,26016
68,2017-07-31,F (Jan 2018),15.2,15.25,15.0,15.0,15.025,-0.1,2316,0,25709
69,2017-08-01,F (Jan 2018),15.04,15.05,14.8,14.82,14.825,-0.2,5120,0,26674
70,2017-08-02,F (Jan 2018),14.8,15.02,14.69,14.97,14.975,0.15,5004,0,27369
71,2017-08-03,F (Jan 2018),15.0,15.2,14.98,15.11,15.125,0.15,2758,0,27514
72,2017-08-04,F (Jan 2018),15.12,15.3,15.05,15.27,15.25,0.125,4230,0,28703
73,2017-08-07,F (Jan 2018),15.26,15.3,15.15,15.18,15.175,-0.075,2742,0,29118
74,2017-08-08,F (Jan 2018),15.15,15.65,15.1,15.47,15.475,0.3,8279,0,30057
75,2017-08-09,F (Jan 2018),15.51,15.8,15.35,15.55,15.575,0.1,8518,0,30238
76,2017-08-10,F (Jan 2018),15.58,16.53,15.55,16.5,16.5,0.925,10522,0,30361
77,2017-08-11,F (Jan 2018),16.45,16.77,16.05,16.75,16.725,0.225,11774,0,31169
78,2017-08-14,F (Jan 2018),16.69,16.7,15.55,15.6,15.575,-1.15,6927,0,31560
79,2017-08-15,F (Jan 2018),15.6,15.7,15.3,15.7,15.675,0.1,6503,0,33100
80,2017-08-16,F (Jan 2018),15.64,15.67,15.35,15.5,15.525,-0.15,6872,0,32898
81,2017-08-17,F (Jan 2018),15.52,16.42,15.45,16.15,16.125,0.6,15512,0,32628
82,2017-08-18,F (Jan 2018),16.15,16.35,15.77,16.3,16.275,0.15,11883,0,33652
83,2017-08-21,F (Jan 2018),16.25,16.35,15.95,15.98,15.975,-0.3,6491,0,34526
84,2017-08-22,F (Jan 2018),15.95,15.99,15.42,15.43,15.425,-0.55,6837,0,34596
85,2017-08-23,F (Jan 2018),15.45,15.84,15.35,15.78,15.775,0.35,9305,0,34986
86,2017-08-24,F (Jan 2018),15.8,15.95,15.5,15.72,15.725,-0.05,7315,0,35615
87,2017-08-25,F (Jan 2018),15.75,15.83,15.57,15.65,15.65,-0.075,6587,0,36032
88,2017-08-28,F (Jan 2018),15.64,15.9,15.53,15.6,15.575,-0.075,6807,0,36282
89,2017-08-29,F (Jan 2018),15.55,16.27,15.53,15.67,15.675,0.1,8548,0,36907
90,2017-08-30,F (Jan 2018),15.7,15.75,15.55,15.71,15.725,0.05,3940,0,36806
91,2017-08-31,F (Jan 2018),15.75,15.8,15.5,15.53,15.525,-0.2,7289,0,38123
92,2017-09-01,F (Jan 2018),15.5,15.6,15.43,15.5,15.525,0.0,4531,0,38109
93,2017-09-05,F (Jan 2018),16.0,16.15,15.63,15.64,15.625,0.1,9982,0,39416
94,2017-09-06,F (Jan 2018),15.67,16.0,15.6,15.9,15.925,0.3,8095,0,40949
95,2017-09-07,F (Jan 2018),15.95,16.1,15.85,15.98,15.975,0.05,7216,0,41453
96,2017-09-08,F (Jan 2018),15.97,16.25,15.92,16.1,16.125,0.15,6244,0,41493
97,2017-09-11,F (Jan 2018),16.05,16.05,15.75,15.81,15.825,-0.3,8897,0,40873
98,2017-09-12,F (Jan 2018),15.8,15.85,15.55,15.59,15.575,-0.25,8580,0,41017
99,2017-09-13,F (Jan 2018),15.55,15.65,15.3,15.35,15.325,-0.25,9239,0,40645
100,2017-09-14,F (Jan 2018),15.3,15.49,15.17,15.39,15.375,0.05,6927,0,40622
101,2017-09-15,F (Jan 2018),15.42,15.59,15.25,15.32,15.325,-0.05,5758,0,41625
102,2017-09-18,F (Jan 2018),15.3,15.32,14.85,14.97,14.975,-0.35,12602,0,42472
103,2017-09-19,F (Jan 2018),14.95,15.18,14.85,15.12,15.125,0.15,19949,0,46997
104,2017-09-20,F (Jan 2018),15.15,15.23,14.9,14.98,14.975,-0.15,14527,0,47869
105,2017-09-21,F (Jan 2018),15.0,15.05,14.85,15.0,15.025,0.05,11512,0,47983
106,2017-09-22,F (Jan 2018),15.03,15.3,15.0,15.18,15.175,0.15,8995,0,48225
107,2017-09-25,F (Jan 2018),15.17,15.44,15.05,15.12,15.125,-0.05,11548,0,48240
108,2017-09-26,F (Jan 2018),15.1,15.2,14.9,14.95,14.975,-0.15,6334,0,47945
109,2017-09-27,F (Jan 2018),14.95,15.05,14.85,14.99,14.975,0.0,8456,0,48462
110,2017-09-28,F (Jan 2018),15.0,15.02,14.85,14.85,14.875,-0.1,8933,0,49654
