,Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
0,2018-01-22,V (Oct 2018),0.0,16.0,16.0,0.0,15.85,0.0,0,0,0
1,2018-01-23,V (Oct 2018),15.85,16.05,15.85,16.05,15.975,0.125,46,0,42
2,2018-01-24,V (Oct 2018),16.0,16.2,16.0,16.15,16.1,0.125,124,0,156
3,2018-01-25,V (Oct 2018),16.1,16.15,15.95,16.04,16.125,0.025,6,0,159
4,2018-01-26,V (Oct 2018),16.05,16.06,15.8,16.05,16.05,-0.075,29,0,179
5,2018-01-29,V (Oct 2018),16.12,16.35,16.12,16.29,16.275,0.225,52,0,216
6,2018-01-30,V (Oct 2018),16.4,16.65,16.35,16.39,16.4,0.125,71,0,277
7,2018-01-31,V (Oct 2018),16.15,16.31,15.1,16.31,16.225,-0.175,17,0,287
8,2018-02-01,V (Oct 2018),16.15,16.27,15.95,16.06,16.1,-0.125,403,0,568
9,2018-02-02,V (Oct 2018),16.2,16.6,16.2,16.6,16.45,0.35,240,0,731
10,2018-02-05,V (Oct 2018),16.75,19.8,16.33,19.25,18.975,2.525,418,0,997
11,2018-02-06,V (Oct 2018),19.0,29.95,18.0,18.0,18.65,-0.325,247,0,1044
12,2018-02-07,V (Oct 2018),18.65,18.65,17.6,18.19,18.175,-0.475,57,0,1069
13,2018-02-08,V (Oct 2018),18.15,19.33,18.01,18.89,18.9,0.725,502,0,1288
14,2018-02-09,V (Oct 2018),19.18,19.8,18.16,18.16,18.2,-0.7,254,0,1404
15,2018-02-12,V (Oct 2018),18.05,18.47,17.95,18.33,18.375,0.175,108,0,1429
16,2018-02-13,V (Oct 2018),18.34,18.85,18.34,18.45,18.65,0.275,320,0,1512
17,2018-02-14,V (Oct 2018),18.49,18.85,17.99,18.07,18.075,-0.575,715,0,1806
18,2018-02-15,V (Oct 2018),18.15,18.15,17.65,17.65,17.675,-0.4,706,0,2197
19,2018-02-16,V (Oct 2018),17.7,17.8,17.48,17.65,17.65,-0.025,824,0,2713
20,2018-02-20,V (Oct 2018),17.55,18.02,17.5,17.8,17.775,0.125,457,0,2868
21,2018-02-21,V (Oct 2018),17.75,18.1,17.48,17.98,17.925,0.15,1535,0,3505
22,2018-02-22,V (Oct 2018),18.05,18.2,17.69,17.72,17.675,-0.25,425,0,3604
23,2018-02-23,V (Oct 2018),17.75,17.8,17.23,17.23,17.325,-0.35,546,0,3729
24,2018-02-26,V (Oct 2018),17.26,17.3,17.0,17.0,17.05,-0.275,742,0,3924
25,2018-02-27,V (Oct 2018),16.95,17.8,16.95,17.55,17.55,0.5,685,0,4170
26,2018-02-28,V (Oct 2018),17.55,17.95,17.45,17.87,17.825,0.275,767,0,4356
27,2018-03-01,V (Oct 2018),17.95,18.72,17.82,18.33,18.3,0.475,942,0,4552
28,2018-03-02,V (Oct 2018),18.3,18.9,18.16,18.27,18.275,-0.025,861,0,4764
29,2018-03-05,V (Oct 2018),18.45,18.55,17.93,17.98,17.95,-0.325,456,0,4908
30,2018-03-06,V (Oct 2018),17.83,18.3,17.83,18.16,18.2,0.25,358,0,5009
31,2018-03-07,V (Oct 2018),18.45,18.7,18.2,18.3,18.275,0.075,269,0,5085
32,2018-03-08,V (Oct 2018),18.35,18.35,18.0,18.11,18.125,-0.15,785,0,5226
33,2018-03-09,V (Oct 2018),18.13,18.21,17.5,17.55,17.6,-0.525,721,0,5361
34,2018-03-12,V (Oct 2018),17.48,17.9,17.48,17.79,17.825,0.225,1036,0,5876
35,2018-03-13,V (Oct 2018),17.8,18.15,17.72,18.1,18.075,0.25,1039,0,6539
36,2018-03-14,V (Oct 2018),18.13,18.4,17.85,18.25,18.275,0.2,1000,0,7001
37,2018-03-15,V (Oct 2018),18.25,18.37,17.96,17.99,18.05,-0.225,1319,0,7612
38,2018-03-16,V (Oct 2018),18.0,18.08,17.83,17.95,17.925,-0.125,819,0,7817
