,Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
0,2019-08-26,K (May 2020),19.28,19.3,19.22,19.23,19.25,0.0,10,0,6
1,2019-08-27,K (May 2020),19.5,19.52,19.46,19.52,19.5,0.25,10,0,11
2,2019-08-28,K (May 2020),0.0,19.4,19.55,0.0,19.4,-0.1,0,0,11
3,2019-08-29,K (May 2020),18.85,18.85,18.85,18.85,18.8,-0.6,1,0,12
4,2019-08-30,K (May 2020),0.0,18.75,18.9,0.0,19.0,0.2,0,0,12
5,2019-09-03,K (May 2020),19.18,19.45,19.18,19.45,19.35,0.35,6,0,18
6,2019-09-04,K (May 2020),19.14,19.14,18.86,18.86,18.975,-0.375,32,0,42
7,2019-09-05,K (May 2020),18.95,18.98,18.57,18.57,18.65,-0.325,31,0,71
8,2019-09-06,K (May 2020),18.61,18.61,18.53,18.53,18.5,-0.15,21,0,90
9,2019-09-09,K (May 2020),18.43,18.65,18.42,18.55,18.55,0.05,57,0,133
10,2019-09-10,K (May 2020),18.65,18.68,18.55,18.65,18.625,0.075,85,0,196
11,2019-09-11,K (May 2020),18.6,18.6,18.35,18.47,18.475,-0.15,352,0,432
12,2019-09-12,K (May 2020),18.4,18.5,18.32,18.4,18.4,-0.075,297,0,555
13,2019-09-13,K (May 2020),18.32,18.47,18.29,18.45,18.45,0.05,215,0,633
14,2019-09-16,K (May 2020),18.57,18.61,18.41,18.61,18.625,0.175,187,0,658
15,2019-09-17,K (May 2020),18.62,18.85,18.62,18.85,18.8,0.175,274,0,755
16,2019-09-18,K (May 2020),18.8,18.98,18.7,18.7,18.7,-0.1,464,0,892
17,2019-09-19,K (May 2020),18.75,18.8,18.45,18.68,18.65,-0.05,388,0,936
18,2019-09-20,K (May 2020),18.6,19.25,18.53,19.2,19.2,0.55,819,0,1158
19,2019-09-23,K (May 2020),19.2,19.2,19.0,19.06,19.05,-0.15,107,0,1221
20,2019-09-24,K (May 2020),19.0,19.55,18.94,19.47,19.475,0.425,1670,0,2071
21,2019-09-25,K (May 2020),19.48,19.61,19.25,19.3,19.3,-0.175,740,0,2412
22,2019-09-26,K (May 2020),19.3,19.35,19.1,19.2,19.2,-0.1,1598,0,4359
23,2019-09-27,K (May 2020),19.2,19.55,19.02,19.37,19.425,0.225,585,0,4589
24,2019-09-30,K (May 2020),19.35,19.39,19.12,19.2,19.2,-0.225,206,0,4633
25,2019-10-01,K (May 2020),19.15,19.6,19.05,19.6,19.625,0.425,554,0,3883
26,2019-10-02,K (May 2020),19.56,20.0,19.5,19.98,19.975,0.35,1172,0,4462
27,2019-10-03,K (May 2020),19.9,20.25,19.79,19.8,19.75,-0.225,662,0,4653
28,2019-10-04,K (May 2020),19.8,19.85,19.42,19.45,19.45,-0.3,425,0,4681
29,2019-10-07,K (May 2020),19.59,19.59,19.27,19.47,19.475,0.025,635,0,4828
30,2019-10-08,K (May 2020),19.5,20.12,19.37,20.03,20.05,0.575,1124,0,5428
31,2019-10-09,K (May 2020),20.06,20.06,19.62,19.78,19.825,-0.225,1715,0,6262
32,2019-10-10,K (May 2020),20.0,20.15,19.42,19.42,19.525,-0.3,1163,0,6514
33,2019-10-11,K (May 2020),19.4,19.45,19.05,19.24,19.25,-0.275,529,0,6593
34,2019-10-14,K (May 2020),19.2,19.29,19.02,19.05,19.05,-0.2,610,0,6710
35,2019-10-15,K (May 2020),19.0,19.05,18.79,18.95,18.975,-0.075,949,0,7002
36,2019-10-16,K (May 2020),19.0,19.05,18.85,18.86,18.875,-0.1,1048,0,7201
37,2019-10-17,K (May 2020),18.85,18.91,18.7,18.72,18.725,-0.15,729,0,7379
38,2019-10-18,K (May 2020),18.74,19.05,18.7,19.01,19.025,0.3,1658,0,8095
39,2019-10-21,K (May 2020),18.9,19.05,18.72,18.75,18.725,-0.3,931,0,8635
40,2019-10-22,K (May 2020),18.73,19.01,18.64,19.01,18.925,0.2,1287,0,8703
41,2019-10-23,K (May 2020),18.99,19.05,18.7,18.77,18.775,-0.15,609,0,8790
42,2019-10-24,K (May 2020),18.77,18.9,18.7,18.84,18.825,0.05,933,0,8930
43,2019-10-25,K (May 2020),18.9,18.9,18.6,18.62,18.65,-0.175,693,0,8835
44,2019-10-28,K (May 2020),18.61,18.7,18.52,18.68,18.675,0.025,1306,0,8876
45,2019-10-29,K (May 2020),18.65,18.78,18.56,18.73,18.725,0.05,1362,0,9302
46,2019-10-30,K (May 2020),18.75,18.86,18.49,18.5,18.475,-0.25,1558,0,9624
47,2019-10-31,K (May 2020),18.51,18.8,18.51,18.6,18.6,0.125,1491,0,10084
48,2019-11-01,K (May 2020),18.55,18.6,18.28,18.37,18.375,-0.225,1879,0,10646
49,2019-11-04,K (May 2020),18.34,18.4,18.25,18.3,18.325,-0.05,1065,0,10781
50,2019-11-05,K (May 2020),18.28,18.58,18.24,18.57,18.525,0.2,1349,0,10962
51,2019-11-06,K (May 2020),18.62,18.75,18.53,18.6,18.625,0.1,1018,0,11008
52,2019-11-07,K (May 2020),18.6,18.7,18.48,18.57,18.575,-0.05,1240,0,11349
53,2019-11-08,K (May 2020),18.55,18.72,18.5,18.58,18.575,0.0,609,0,11458
54,2019-11-11,K (May 2020),18.6,18.75,18.45,18.47,18.475,-0.1,1035,0,11628
55,2019-11-12,K (May 2020),18.5,18.6,18.39,18.53,18.525,0.05,2130,0,12191
56,2019-11-13,K (May 2020),18.56,18.65,18.4,18.55,18.525,0.0,986,0,12510
57,2019-11-14,K (May 2020),18.51,18.63,18.41,18.42,18.425,-0.1,1348,0,12752
58,2019-11-15,K (May 2020),18.45,18.45,18.2,18.27,18.25,-0.175,2126,0,12543
59,2019-11-18,K (May 2020),18.3,18.4,18.15,18.23,18.225,-0.025,1486,0,12748
60,2019-11-19,K (May 2020),18.25,18.43,18.11,18.36,18.375,0.15,3063,0,13754
61,2019-11-20,K (May 2020),18.38,18.8,18.35,18.52,18.575,0.2,4598,0,15097
62,2019-11-21,K (May 2020),18.6,18.83,18.57,18.8,18.775,0.2,2293,0,15539
63,2019-11-22,K (May 2020),18.8,18.81,18.59,18.59,18.625,-0.15,1993,0,15993
64,2019-11-25,K (May 2020),18.59,18.59,18.26,18.31,18.325,-0.3,2728,0,15687
65,2019-11-26,K (May 2020),18.28,18.34,18.16,18.18,18.175,-0.15,2109,0,16145
66,2019-11-27,K (May 2020),18.2,18.25,18.12,18.2,18.225,0.05,2168,0,16469
67,2019-11-29,K (May 2020),18.3,18.4,18.25,18.4,18.375,0.15,1412,0,16652
68,2019-12-02,K (May 2020),18.37,18.86,18.25,18.82,18.825,0.45,6354,0,18140
69,2019-12-03,K (May 2020),18.76,19.3,18.67,19.07,19.025,0.2,5563,0,19761
70,2019-12-04,K (May 2020),19.06,19.15,18.71,18.78,18.8,-0.225,3236,0,20545
71,2019-12-05,K (May 2020),18.8,18.83,18.65,18.71,18.675,-0.125,1681,0,20809
72,2019-12-06,K (May 2020),18.65,18.7,18.3,18.38,18.425,-0.25,2807,0,20612
73,2019-12-09,K (May 2020),18.42,18.7,18.37,18.68,18.675,0.25,1969,0,20058
74,2019-12-10,K (May 2020),18.65,18.82,18.47,18.61,18.575,-0.1,2890,0,19731
75,2019-12-11,K (May 2020),18.62,18.72,18.35,18.4,18.375,-0.2,3026,0,19458
76,2019-12-12,K (May 2020),18.42,18.52,17.97,18.02,18.025,-0.35,4234,0,19257
77,2019-12-13,K (May 2020),17.96,18.15,17.6,17.7,17.625,-0.4,4624,0,19020
78,2019-12-16,K (May 2020),17.66,17.67,17.4,17.42,17.425,-0.2,4568,0,19737
79,2019-12-17,K (May 2020),17.45,17.72,17.43,17.6,17.625,0.2,7553,0,19299
80,2019-12-18,K (May 2020),17.64,17.65,17.45,17.58,17.575,-0.05,6919,0,19213
81,2019-12-19,K (May 2020),17.58,17.63,17.35,17.37,17.375,-0.2,5157,0,18818
82,2019-12-20,K (May 2020),17.35,17.42,17.25,17.41,17.425,0.05,4185,0,19044
83,2019-12-23,K (May 2020),17.37,17.45,17.3,17.36,17.425,0.0,3588,0,19260
84,2019-12-24,K (May 2020),17.4,17.48,17.35,17.4,17.375,-0.05,1793,0,19310
85,2019-12-26,K (May 2020),17.45,17.45,17.3,17.42,17.375,0.0,3270,0,19840
86,2019-12-27,K (May 2020),17.45,17.85,17.35,17.75,17.775,0.4,6182,0,21143
87,2019-12-30,K (May 2020),17.75,18.07,17.65,18.0,18.025,0.25,3692,0,21094
88,2019-12-31,K (May 2020),18.02,18.1,17.56,17.57,17.575,-0.45,3060,0,21107
89,2020-01-02,K (May 2020),17.55,17.6,17.05,17.15,17.175,-0.4,9126,0,23437
