,Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
0,2017-06-26,H (Mar 2018),0.0,0.0,0.0,0.0,16.675,0.0,0,0,0
1,2017-06-27,H (Mar 2018),16.98,17.15,16.95,17.15,17.125,0.45,32,0,32
2,2017-06-28,H (Mar 2018),17.15,17.15,16.9,17.0,17.0,-0.125,13,0,39
3,2017-06-29,H (Mar 2018),16.9,17.55,16.9,17.18,17.15,0.15,218,0,218
4,2017-06-30,H (Mar 2018),17.15,17.22,17.05,17.2,17.2,0.05,81,0,289
5,2017-07-03,H (Mar 2018),17.12,17.35,16.95,17.34,17.3,0.1,405,0,568
6,2017-07-05,H (Mar 2018),17.17,17.36,17.1,17.28,17.25,-0.05,169,0,673
7,2017-07-06,H (Mar 2018),17.2,17.46,17.04,17.46,17.4,0.15,690,0,1078
8,2017-07-07,H (Mar 2018),17.35,17.45,17.3,17.4,17.4,0.0,228,0,1225
9,2017-07-10,H (Mar 2018),17.3,17.36,17.15,17.17,17.15,-0.25,159,0,1309
10,2017-07-11,H (Mar 2018),17.15,17.35,17.15,17.17,17.1,-0.05,97,0,1384
11,2017-07-12,H (Mar 2018),17.05,17.06,16.95,17.02,17.0,-0.1,698,0,1942
12,2017-07-13,H (Mar 2018),16.95,16.95,16.79,16.87,16.85,-0.15,45,0,1942
13,2017-07-14,H (Mar 2018),16.86,16.86,16.55,16.55,16.575,-0.275,403,0,2129
14,2017-07-17,H (Mar 2018),16.5,16.65,16.5,16.65,16.6,0.025,409,0,2389
15,2017-07-18,H (Mar 2018),16.65,16.8,16.6,16.7,16.675,0.075,1116,0,2951
16,2017-07-19,H (Mar 2018),16.7,16.75,16.53,16.65,16.625,-0.05,1321,0,3650
17,2017-07-20,H (Mar 2018),16.67,16.8,16.62,16.62,16.625,0.0,758,0,3840
18,2017-07-21,H (Mar 2018),16.6,16.74,16.53,16.55,16.55,-0.075,797,0,4282
19,2017-07-24,H (Mar 2018),16.6,16.62,16.34,16.35,16.35,-0.2,320,0,4446
20,2017-07-25,H (Mar 2018),16.37,16.37,16.17,16.27,16.275,-0.075,951,0,4936
21,2017-07-26,H (Mar 2018),16.26,16.26,16.08,16.18,16.175,-0.1,1476,0,5715
22,2017-07-27,H (Mar 2018),16.2,16.35,16.0,16.05,16.05,-0.125,1282,0,6392
23,2017-07-28,H (Mar 2018),16.02,16.2,16.02,16.04,16.025,-0.025,607,0,6529
24,2017-07-31,H (Mar 2018),16.09,16.25,16.0,16.05,16.075,0.05,1923,0,7393
25,2017-08-01,H (Mar 2018),16.05,16.05,15.8,15.83,15.825,-0.25,489,0,7574
26,2017-08-02,H (Mar 2018),15.8,15.97,15.7,15.9,15.9,0.075,1430,0,7884
27,2017-08-03,H (Mar 2018),15.95,16.05,15.93,16.0,15.975,0.075,1399,0,8321
28,2017-08-04,H (Mar 2018),16.07,16.15,15.95,16.13,16.125,0.15,1415,0,8965
29,2017-08-07,H (Mar 2018),16.15,16.18,16.05,16.1,16.075,-0.05,565,0,9351
30,2017-08-08,H (Mar 2018),16.1,16.41,16.05,16.29,16.275,0.2,1566,0,9780
31,2017-08-09,H (Mar 2018),16.32,16.54,16.2,16.35,16.375,0.1,2062,0,10586
32,2017-08-10,H (Mar 2018),16.37,17.14,16.32,17.1,17.125,0.75,1436,0,10748
33,2017-08-11,H (Mar 2018),17.15,17.3,16.75,17.3,17.325,0.2,1271,0,11189
34,2017-08-14,H (Mar 2018),17.25,17.25,16.35,16.37,16.35,-0.975,885,0,11341
35,2017-08-15,H (Mar 2018),16.35,16.43,16.12,16.4,16.375,0.025,1042,0,11643
36,2017-08-16,H (Mar 2018),16.4,16.4,16.12,16.25,16.275,-0.1,2520,0,12333
37,2017-08-17,H (Mar 2018),16.3,17.06,16.28,16.81,16.825,0.55,3085,0,13297
38,2017-08-18,H (Mar 2018),16.8,16.95,16.49,16.93,16.925,0.1,1891,0,13529
39,2017-08-21,H (Mar 2018),16.95,16.99,16.67,16.67,16.675,-0.25,1354,0,13783
40,2017-08-22,H (Mar 2018),16.6,16.65,16.16,16.16,16.175,-0.5,1556,0,14065
41,2017-08-23,H (Mar 2018),16.15,16.5,16.13,16.43,16.425,0.25,1502,0,14206
42,2017-08-24,H (Mar 2018),16.47,16.59,16.23,16.42,16.425,0.0,1376,0,14386
43,2017-08-25,H (Mar 2018),16.45,16.55,16.3,16.39,16.4,-0.025,1206,0,14563
44,2017-08-28,H (Mar 2018),16.39,16.55,16.28,16.34,16.325,-0.075,1330,0,14598
45,2017-08-29,H (Mar 2018),16.3,16.92,16.3,16.4,16.425,0.1,1620,0,14762
46,2017-08-30,H (Mar 2018),16.42,16.5,16.37,16.45,16.475,0.05,1343,0,14965
47,2017-08-31,H (Mar 2018),16.5,16.55,16.3,16.3,16.325,-0.15,2675,0,15047
48,2017-09-01,H (Mar 2018),16.32,16.4,16.24,16.32,16.325,0.0,2065,0,15321
49,2017-09-05,H (Mar 2018),16.35,17.45,15.85,16.34,16.325,0.0,2961,0,15812
50,2017-09-06,H (Mar 2018),16.38,16.67,16.34,16.6,16.625,0.3,3032,0,16779
51,2017-09-07,H (Mar 2018),16.6,16.75,16.5,16.63,16.625,0.0,2208,0,16855
52,2017-09-08,H (Mar 2018),16.61,16.85,16.61,16.75,16.725,0.1,1202,0,16792
53,2017-09-11,H (Mar 2018),16.65,16.65,16.4,16.45,16.475,-0.25,2718,0,17341
54,2017-09-12,H (Mar 2018),16.45,16.57,16.25,16.28,16.275,-0.2,2889,0,17362
55,2017-09-13,H (Mar 2018),16.25,16.35,16.04,16.05,16.075,-0.2,3578,0,17665
56,2017-09-14,H (Mar 2018),16.06,16.2,15.96,16.18,16.175,0.1,2162,0,18018
57,2017-09-15,H (Mar 2018),16.19,16.32,16.08,16.12,16.125,-0.05,1770,0,18515
58,2017-09-18,H (Mar 2018),16.07,16.15,15.75,15.83,15.825,-0.3,5777,0,19698
59,2017-09-19,H (Mar 2018),15.82,16.0,15.75,15.97,15.975,0.15,4750,0,21193
60,2017-09-20,H (Mar 2018),15.96,16.05,15.8,15.84,15.825,-0.15,5316,0,22550
61,2017-09-21,H (Mar 2018),15.87,15.95,15.77,15.92,15.925,0.1,4300,0,23115
62,2017-09-22,H (Mar 2018),15.9,16.15,15.9,16.08,16.075,0.15,2839,0,23660
63,2017-09-25,H (Mar 2018),16.07,16.3,15.95,16.0,16.025,-0.05,2651,0,23790
64,2017-09-26,H (Mar 2018),16.0,16.1,15.88,15.9,15.925,-0.1,1468,0,23629
65,2017-09-27,H (Mar 2018),15.9,16.0,15.82,15.94,15.925,0.0,1720,0,23751
66,2017-09-28,H (Mar 2018),15.94,15.97,15.85,15.89,15.875,-0.05,1761,0,24082
67,2017-09-29,H (Mar 2018),15.88,15.94,15.75,15.82,15.8,-0.075,2892,0,23976
68,2017-10-02,H (Mar 2018),15.75,15.8,15.48,15.52,15.525,-0.275,3898,0,23668
69,2017-10-03,H (Mar 2018),15.51,15.54,15.4,15.48,15.475,-0.05,3804,0,23870
70,2017-10-04,H (Mar 2018),15.5,15.55,15.45,15.45,15.475,0.0,1549,0,23953
71,2017-10-05,H (Mar 2018),15.46,15.52,15.25,15.28,15.275,-0.2,2177,0,24054
72,2017-10-06,H (Mar 2018),15.23,15.44,15.23,15.33,15.325,0.05,2491,0,24032
73,2017-10-09,H (Mar 2018),15.33,15.55,15.25,15.45,15.475,0.15,5284,0,25962
74,2017-10-10,H (Mar 2018),15.49,15.55,15.3,15.3,15.325,-0.15,4087,0,27021
75,2017-10-11,H (Mar 2018),15.33,15.4,15.2,15.25,15.275,-0.05,2189,0,26909
76,2017-10-12,H (Mar 2018),15.24,15.35,15.13,15.28,15.275,0.0,3757,0,27224
77,2017-10-13,H (Mar 2018),15.29,15.29,15.0,15.0,15.025,-0.25,3967,0,26870
78,2017-10-16,H (Mar 2018),15.08,15.1,14.85,14.88,14.875,-0.15,3183,0,26822
79,2017-10-17,H (Mar 2018),14.85,15.0,14.8,14.8,14.825,-0.05,7549,0,27869
80,2017-10-18,H (Mar 2018),14.84,14.9,14.66,14.87,14.875,0.05,9691,0,27714
81,2017-10-19,H (Mar 2018),14.85,15.28,14.72,14.72,14.725,-0.15,9028,0,27515
82,2017-10-20,H (Mar 2018),14.74,14.75,14.58,14.65,14.625,-0.1,5555,0,26720
83,2017-10-23,H (Mar 2018),14.65,14.88,14.53,14.87,14.875,0.25,5396,0,26796
84,2017-10-24,H (Mar 2018),14.85,14.95,14.65,14.89,14.875,0.0,6409,0,27467
85,2017-10-25,H (Mar 2018),14.9,15.45,14.8,14.92,14.925,0.05,8933,0,28044
86,2017-10-26,H (Mar 2018),14.95,15.05,14.85,14.97,14.975,0.05,4381,0,27950
87,2017-10-27,H (Mar 2018),14.95,15.0,14.55,14.55,14.575,-0.35,5957,0,27983
88,2017-10-30,H (Mar 2018),14.59,14.72,14.45,14.6,14.575,0.0,7531,0,26809
89,2017-10-31,H (Mar 2018),14.55,14.6,14.43,14.45,14.475,-0.1,3588,0,27250
90,2017-11-01,H (Mar 2018),14.5,14.6,14.34,14.58,14.575,0.1,5363,0,28001
91,2017-11-02,H (Mar 2018),14.59,14.77,14.5,14.66,14.675,0.1,5357,0,29066
92,2017-11-03,H (Mar 2018),14.65,14.75,14.51,14.73,14.725,0.15,4572,0,29748
93,2017-11-06,H (Mar 2018),14.75,14.89,14.65,14.65,14.675,-0.05,3808,0,29916
94,2017-11-07,H (Mar 2018),14.73,14.9,14.65,14.8,14.825,0.15,8072,0,29483
95,2017-11-08,H (Mar 2018),14.85,14.97,14.75,14.88,14.875,0.05,7120,0,29802
96,2017-11-09,H (Mar 2018),14.9,15.39,14.85,14.95,14.975,0.1,12139,0,30399
97,2017-11-10,H (Mar 2018),14.99,15.33,14.99,15.2,15.225,0.25,11128,0,30937
98,2017-11-13,H (Mar 2018),15.21,15.43,15.1,15.38,15.375,0.15,6381,0,31554
99,2017-11-14,H (Mar 2018),15.4,15.7,15.35,15.49,15.475,0.1,13831,0,32271
100,2017-11-15,H (Mar 2018),15.5,16.05,15.5,15.7,15.725,0.25,12749,0,31921
101,2017-11-16,H (Mar 2018),15.7,15.79,15.25,15.45,15.425,-0.3,7161,0,31942
102,2017-11-17,H (Mar 2018),15.4,15.5,15.2,15.35,15.325,-0.1,8253,0,32021
103,2017-11-20,H (Mar 2018),15.3,15.43,14.9,14.95,14.975,-0.35,9645,0,33582
104,2017-11-21,H (Mar 2018),14.97,15.0,14.65,14.65,14.675,-0.3,8397,0,33235
105,2017-11-22,H (Mar 2018),14.7,14.7,14.5,14.58,14.575,-0.1,5980,0,33119
106,2017-11-24,H (Mar 2018),14.6,14.74,14.5,14.52,14.525,-0.05,4133,0,32770
107,2017-11-27,H (Mar 2018),14.52,14.68,14.47,14.6,14.575,0.05,4865,0,32795
108,2017-11-28,H (Mar 2018),14.59,14.65,14.45,14.5,14.475,-0.1,7951,0,33007
109,2017-11-29,H (Mar 2018),14.5,14.78,14.45,14.71,14.725,0.25,6722,0,33274
110,2017-11-30,H (Mar 2018),14.73,14.74,14.52,14.65,14.675,-0.05,15033,0,34076
111,2017-12-01,H (Mar 2018),14.7,15.62,14.65,14.87,14.875,0.2,24398,0,34596
112,2017-12-04,H (Mar 2018),14.8,14.88,14.42,14.84,14.825,-0.05,12132,0,33661
113,2017-12-05,H (Mar 2018),14.85,14.9,14.52,14.7,14.725,-0.1,11717,0,33330
114,2017-12-06,H (Mar 2018),14.75,14.89,14.65,14.7,14.675,-0.05,6968,0,33437
115,2017-12-07,H (Mar 2018),14.7,14.75,14.35,14.4,14.375,-0.3,8370,0,34568
116,2017-12-08,H (Mar 2018),14.37,14.4,14.17,14.25,14.275,-0.1,36193,0,43445
117,2017-12-11,H (Mar 2018),14.23,14.38,14.05,14.09,14.075,-0.2,15872,0,43754
118,2017-12-12,H (Mar 2018),14.08,14.15,14.0,14.1,14.075,0.0,15301,0,43952
119,2017-12-13,H (Mar 2018),14.1,14.2,13.9,13.9,13.925,-0.15,18150,0,45234
120,2017-12-14,H (Mar 2018),13.9,14.02,13.8,13.9,13.925,0.0,22846,0,45369
121,2017-12-15,H (Mar 2018),13.93,13.95,13.55,13.6,13.575,-0.35,19115,0,47182
122,2017-12-18,H (Mar 2018),13.58,13.58,13.28,13.32,13.325,-0.25,17564,0,49276
123,2017-12-19,H (Mar 2018),13.34,13.45,13.25,13.25,13.275,-0.05,19314,0,50094
124,2017-12-20,H (Mar 2018),13.25,13.35,13.1,13.3,13.275,0.0,22496,0,49678
125,2017-12-21,H (Mar 2018),13.26,13.27,13.08,13.13,13.125,-0.15,21327,0,51138
126,2017-12-22,H (Mar 2018),13.13,13.2,13.0,13.17,13.175,0.05,15389,0,52356
127,2017-12-26,H (Mar 2018),13.2,13.22,12.95,13.1,13.1,-0.075,13704,0,55214
128,2017-12-27,H (Mar 2018),13.1,13.15,12.95,13.05,13.075,-0.025,15359,0,56411
129,2017-12-28,H (Mar 2018),13.08,13.1,13.0,13.07,13.075,0.0,13017,0,56479
130,2017-12-29,H (Mar 2018),13.05,13.3,12.95,13.23,13.225,0.15,18785,0,59061
131,2018-01-02,H (Mar 2018),13.24,13.3,12.82,12.82,12.825,-0.4,27464,0,63045
132,2018-01-03,H (Mar 2018),12.82,12.85,12.55,12.65,12.625,-0.2,38972,0,69970
133,2018-01-04,H (Mar 2018),12.65,12.7,12.45,12.65,12.675,0.05,25143,0,79887
134,2018-01-05,H (Mar 2018),12.65,12.72,12.55,12.55,12.575,-0.1,22727,0,81685
135,2018-01-08,H (Mar 2018),12.6,12.65,12.35,12.5,12.475,-0.1,23814,0,72753
136,2018-01-09,H (Mar 2018),12.5,12.6,12.35,12.54,12.525,0.05,37934,0,75065
137,2018-01-10,H (Mar 2018),12.57,12.8,12.3,12.4,12.375,-0.15,32846,0,77682
138,2018-01-11,H (Mar 2018),12.37,12.38,12.22,12.3,12.325,-0.05,30480,0,83945
139,2018-01-12,H (Mar 2018),12.31,12.4,12.2,12.4,12.375,0.05,55892,0,90362
140,2018-01-16,H (Mar 2018),12.35,12.99,12.2,12.71,12.725,0.35,88935,0,96806
141,2018-01-17,H (Mar 2018),12.67,12.96,12.45,12.57,12.575,-0.15,117137,0,115961
