,Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
0,2019-12-09,X (Nov 2020),19.0,19.0,19.0,19.0,19.125,0.0,1,0,1
1,2019-12-10,X (Nov 2020),19.9,19.9,19.85,19.9,19.45,0.325,1,0,1
2,2019-12-11,X (Nov 2020),0.0,19.0,19.95,0.0,19.475,0.025,0,0,1
3,2019-12-12,X (Nov 2020),19.0,19.2,19.0,19.2,19.125,-0.35,4,0,4
4,2019-12-13,X (Nov 2020),19.4,19.4,19.07,19.13,18.975,-0.15,16,0,20
5,2019-12-16,X (Nov 2020),0.0,18.65,18.95,0.0,18.675,-0.3,0,0,20
6,2019-12-17,X (Nov 2020),18.99,19.07,18.8,18.9,18.825,0.15,36,0,54
7,2019-12-18,X (Nov 2020),18.95,19.15,18.79,18.81,18.75,-0.075,182,0,234
8,2019-12-19,X (Nov 2020),18.93,19.05,18.75,18.8,18.75,0.0,34,0,267
9,2019-12-20,X (Nov 2020),18.87,18.87,18.75,18.8,18.75,0.0,13,0,280
10,2019-12-23,X (Nov 2020),18.92,18.92,18.76,18.85,18.75,0.0,57,0,335
11,2019-12-24,X (Nov 2020),18.81,18.94,18.7,18.77,18.725,-0.025,60,0,377
12,2019-12-26,X (Nov 2020),18.83,18.88,18.71,18.75,18.7,-0.025,121,0,465
13,2019-12-27,X (Nov 2020),18.76,18.85,18.7,18.85,18.75,0.05,37,0,488
14,2019-12-30,X (Nov 2020),18.8,19.0,18.71,18.95,18.95,0.2,254,0,638
15,2019-12-31,X (Nov 2020),18.89,19.1,18.8,18.8,18.8,-0.15,131,0,682
16,2020-01-02,X (Nov 2020),18.96,18.96,18.65,18.65,18.675,-0.125,82,0,745
17,2020-01-03,X (Nov 2020),18.85,18.85,18.77,18.84,18.775,0.1,8,0,748
18,2020-01-06,X (Nov 2020),19.0,19.0,18.7,18.7,18.7,-0.075,44,0,775
19,2020-01-07,X (Nov 2020),18.82,18.87,18.65,18.86,18.85,0.15,23,0,792
20,2020-01-08,X (Nov 2020),19.1,19.15,18.6,18.61,18.575,-0.275,1120,0,1863
21,2020-01-09,X (Nov 2020),18.74,18.74,18.5,18.5,18.525,-0.05,494,0,2294
22,2020-01-10,X (Nov 2020),18.42,18.6,18.39,18.52,18.55,0.025,117,0,2406
23,2020-01-13,X (Nov 2020),18.42,18.5,18.3,18.3,18.325,-0.225,113,0,2513
24,2020-01-14,X (Nov 2020),18.35,18.4,18.15,18.2,18.175,-0.15,47,0,2546
25,2020-01-15,X (Nov 2020),18.3,18.35,18.1,18.12,18.1,-0.075,69,0,2637
26,2020-01-16,X (Nov 2020),18.25,18.25,18.0,18.12,17.975,-0.125,67,0,2664
27,2020-01-17,X (Nov 2020),18.0,18.0,17.8,17.85,17.825,-0.15,87,0,2716
28,2020-01-21,X (Nov 2020),17.8,17.9,17.7,17.76,17.8,-0.025,69,0,2708
29,2020-01-22,X (Nov 2020),17.7,17.75,17.65,17.75,17.725,-0.075,64,0,2751
30,2020-01-23,X (Nov 2020),17.88,17.99,17.7,17.8,17.8,0.075,167,0,2889
31,2020-01-24,X (Nov 2020),17.84,18.0,17.77,18.0,17.9,0.1,73,0,2924
32,2020-01-27,X (Nov 2020),18.22,18.22,18.08,18.15,18.15,0.25,59,0,2958
33,2020-01-28,X (Nov 2020),18.25,18.25,18.0,18.05,18.075,-0.075,130,0,3077
34,2020-01-29,X (Nov 2020),18.02,18.1,17.99,18.1,18.15,0.075,182,0,3228
35,2020-01-30,X (Nov 2020),18.2,18.25,17.99,17.99,17.95,-0.2,81,0,3274
36,2020-01-31,X (Nov 2020),18.1,18.3,18.05,18.2,18.2,0.25,64,0,3316
37,2020-02-03,X (Nov 2020),18.2,18.2,18.12,18.15,18.15,-0.05,233,0,3524
38,2020-02-04,X (Nov 2020),18.1,18.14,17.9,17.95,17.975,-0.175,185,0,3678
39,2020-02-05,X (Nov 2020),17.9,17.9,17.85,17.87,17.925,-0.05,76,0,3723
40,2020-02-06,X (Nov 2020),17.85,17.92,17.8,17.9,17.825,-0.1,72,0,3776
41,2020-02-07,X (Nov 2020),17.87,18.0,17.87,18.0,17.925,0.1,194,0,3921
42,2020-02-10,X (Nov 2020),18.0,18.0,17.8,17.82,17.8,-0.125,215,0,4051
43,2020-02-11,X (Nov 2020),17.85,17.95,17.78,17.95,17.925,0.125,146,0,4163
44,2020-02-12,X (Nov 2020),18.05,18.05,17.85,17.85,17.85,-0.075,331,0,4429
45,2020-02-13,X (Nov 2020),18.0,18.0,17.75,18.0,17.9,0.05,396,0,4716
46,2020-02-14,X (Nov 2020),17.84,17.95,17.83,17.95,17.85,-0.05,464,0,4742
47,2020-02-18,X (Nov 2020),17.95,18.0,17.85,17.95,17.975,0.125,589,0,5262
48,2020-02-19,X (Nov 2020),17.95,18.05,17.95,18.0,17.975,0.0,134,0,5384
49,2020-02-20,X (Nov 2020),18.07,18.16,18.0,18.1,18.125,0.15,212,0,5489
50,2020-02-21,X (Nov 2020),18.05,18.6,18.05,18.49,18.475,0.35,534,0,5712
51,2020-02-24,X (Nov 2020),18.81,19.35,18.8,19.2,19.15,0.675,236,0,5790
52,2020-02-25,X (Nov 2020),18.8,19.9,18.8,19.8,19.75,0.6,449,0,5982
53,2020-02-26,X (Nov 2020),19.45,19.9,19.44,19.85,19.825,0.075,219,0,6040
54,2020-02-27,X (Nov 2020),20.0,20.57,19.85,20.52,20.425,0.6,199,0,6069
55,2020-02-28,X (Nov 2020),20.57,21.16,20.2,20.26,20.475,0.05,414,0,6094
56,2020-03-02,X (Nov 2020),20.8,20.8,20.1,20.45,20.35,-0.125,61,0,6104
57,2020-03-03,X (Nov 2020),20.38,20.8,20.1,20.35,20.625,0.275,602,0,6301
58,2020-03-04,X (Nov 2020),20.33,20.5,20.2,20.3,20.225,-0.4,1162,0,6259
