,Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
0,2020-03-23,Z (Dec 2020),0.0,25.7,35.0,0.0,30.35,0.0,0,0,0
1,2020-03-24,Z (Dec 2020),0.0,24.2,32.3,0.0,28.5,-1.85,0,0,0
2,2020-03-25,Z (Dec 2020),0.0,25.8,27.2,0.0,26.05,-2.45,0,0,0
3,2020-03-26,Z (Dec 2020),0.0,26.05,32.7,0.0,29.45,3.4,0,0,0
4,2020-03-27,Z (Dec 2020),29.25,29.25,29.25,29.25,32.025,2.575,1,0,1
5,2020-03-30,Z (Dec 2020),0.0,26.7,35.8,0.0,31.25,-0.775,0,0,1
6,2020-03-31,Z (Dec 2020),0.0,25.1,35.05,0.0,30.075,-1.175,0,0,1
7,2020-04-01,Z (Dec 2020),0.0,26.6,32.0,0.0,32.65,2.575,0,0,1
8,2020-04-02,Z (Dec 2020),0.0,26.65,35.0,0.0,31.325,-1.325,0,0,1
9,2020-04-03,Z (Dec 2020),0.0,27.2,32.0,0.0,32.075,0.75,0,0,1
10,2020-04-06,Z (Dec 2020),30.0,30.05,28.79,28.79,29.0,-3.075,2,0,2
11,2020-04-07,Z (Dec 2020),28.5,28.5,28.5,28.5,28.3,-0.7,1,0,3
12,2020-04-08,Z (Dec 2020),0.0,24.4,29.6,0.0,26.975,-1.325,0,0,3
13,2020-04-09,Z (Dec 2020),0.0,28.0,28.6,0.0,28.675,1.7,0,0,3
14,2020-04-13,Z (Dec 2020),0.0,27.4,28.45,0.0,27.925,-0.75,0,0,3
15,2020-04-14,Z (Dec 2020),27.65,27.65,27.59,27.59,27.65,-0.275,2,0,3
16,2020-04-15,Z (Dec 2020),28.3,28.6,28.05,28.5,28.55,0.9,27,0,24
17,2020-04-16,Z (Dec 2020),28.35,28.85,28.15,28.7,28.775,0.225,36,0,45
18,2020-04-17,Z (Dec 2020),28.5,28.8,27.8,28.45,28.5,-0.275,16,0,46
19,2020-04-20,Z (Dec 2020),29.25,29.65,28.5,29.55,29.7,1.2,30,0,58
20,2020-04-21,Z (Dec 2020),30.3,30.95,29.5,30.6,30.625,0.925,48,0,80
21,2020-04-22,Z (Dec 2020),30.4,30.75,30.19,30.3,30.45,-0.175,5,0,82
22,2020-04-23,Z (Dec 2020),30.2,30.5,29.93,30.3,30.325,-0.125,77,0,127
23,2020-04-24,Z (Dec 2020),30.1,30.3,28.95,29.05,29.0,-1.325,57,0,155
24,2020-04-27,Z (Dec 2020),29.2,29.2,27.95,28.02,28.075,-0.925,22,0,161
