,Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
0,2017-12-26,U (Sep 2018),0.0,16.2,16.75,0.0,16.425,0.0,0,0,0
1,2017-12-27,U (Sep 2018),16.2,16.26,16.13,16.26,16.275,-0.15,28,0,24
2,2017-12-28,U (Sep 2018),16.2,16.25,16.2,16.25,16.25,-0.025,11,0,35
3,2017-12-29,U (Sep 2018),16.26,16.26,16.0,16.17,16.2,-0.05,162,0,187
4,2018-01-02,U (Sep 2018),16.1,16.13,15.95,16.08,16.1,-0.1,66,0,226
5,2018-01-03,U (Sep 2018),16.0,16.0,15.88,15.94,15.925,-0.175,207,0,412
6,2018-01-04,U (Sep 2018),0.0,15.9,15.95,0.0,15.925,0.0,0,0,412
7,2018-01-05,U (Sep 2018),15.85,16.0,15.81,15.85,15.8,-0.125,53,0,439
8,2018-01-08,U (Sep 2018),15.85,15.85,15.72,15.74,15.75,-0.05,46,0,483
9,2018-01-09,U (Sep 2018),15.72,15.8,15.7,15.78,15.775,0.025,75,0,547
10,2018-01-10,U (Sep 2018),15.8,15.85,15.65,15.75,15.7,-0.075,33,0,551
11,2018-01-11,U (Sep 2018),15.6,15.65,15.52,15.52,15.525,-0.175,250,0,723
12,2018-01-12,U (Sep 2018),15.4,15.46,15.39,15.39,15.45,-0.075,286,0,850
13,2018-01-16,U (Sep 2018),15.38,15.91,15.38,15.88,15.85,0.4,398,0,1087
14,2018-01-17,U (Sep 2018),15.9,15.9,15.63,15.73,15.7,-0.15,2051,0,2257
15,2018-01-18,U (Sep 2018),15.65,15.88,15.48,15.63,15.65,-0.05,1651,0,3155
16,2018-01-19,U (Sep 2018),15.7,15.78,15.53,15.65,15.65,0.0,425,0,3299
17,2018-01-22,U (Sep 2018),15.69,15.78,15.51,15.53,15.525,-0.125,561,0,3506
18,2018-01-23,U (Sep 2018),15.5,15.78,15.48,15.71,15.7,0.175,931,0,3709
19,2018-01-24,U (Sep 2018),15.7,15.96,15.65,15.73,15.75,0.05,1426,0,4296
20,2018-01-25,U (Sep 2018),15.75,15.83,15.65,15.79,15.775,0.025,517,0,4352
21,2018-01-26,U (Sep 2018),15.78,15.8,15.65,15.7,15.7,-0.075,705,0,4632
22,2018-01-29,U (Sep 2018),15.75,16.07,15.75,16.0,16.0,0.3,663,0,4663
23,2018-01-30,U (Sep 2018),16.05,16.37,15.96,16.1,16.125,0.125,1555,0,4941
24,2018-01-31,U (Sep 2018),16.1,16.13,15.78,15.86,15.875,-0.25,2405,0,5875
25,2018-02-01,U (Sep 2018),15.85,16.0,15.66,15.78,15.775,-0.1,1254,0,5970
26,2018-02-02,U (Sep 2018),15.65,16.3,15.6,16.2,16.225,0.45,1394,0,6308
27,2018-02-05,U (Sep 2018),16.3,20.0,16.05,18.0,18.925,2.7,2811,0,6757
28,2018-02-06,U (Sep 2018),18.95,20.4,17.75,18.9,18.9,-0.025,5113,0,7575
29,2018-02-07,U (Sep 2018),18.6,18.65,17.4,18.0,18.05,-0.85,2805,0,9086
30,2018-02-08,U (Sep 2018),18.15,19.32,17.9,18.83,18.875,0.825,2507,0,9639
31,2018-02-09,U (Sep 2018),19.0,19.8,17.95,17.96,18.025,-0.85,3556,0,9705
32,2018-02-12,U (Sep 2018),18.1,18.37,17.73,18.13,18.15,0.125,960,0,9809
33,2018-02-13,U (Sep 2018),18.15,18.65,18.15,18.37,18.325,0.175,1255,0,10177
34,2018-02-14,U (Sep 2018),18.35,18.75,17.86,17.94,17.925,-0.4,2922,0,11018
35,2018-02-15,U (Sep 2018),17.95,18.0,17.53,17.55,17.55,-0.375,2197,0,11059
36,2018-02-16,U (Sep 2018),17.57,17.7,17.35,17.57,17.575,0.025,2814,0,11178
37,2018-02-20,U (Sep 2018),17.4,18.0,17.39,17.7,17.675,0.1,2183,0,11626
38,2018-02-21,U (Sep 2018),17.7,18.05,17.37,17.89,17.875,0.2,2960,0,12080
39,2018-02-22,U (Sep 2018),17.88,18.17,17.58,17.6,17.575,-0.3,1308,0,12226
40,2018-02-23,U (Sep 2018),17.62,17.7,17.08,17.1,17.125,-0.45,1658,0,12348
41,2018-02-26,U (Sep 2018),17.01,17.14,16.8,16.8,16.825,-0.3,1167,0,12215
42,2018-02-27,U (Sep 2018),16.79,17.62,16.79,17.34,17.325,0.5,1151,0,12256
43,2018-02-28,U (Sep 2018),17.3,17.83,17.22,17.72,17.7,0.375,1436,0,12180
44,2018-03-01,U (Sep 2018),17.75,18.61,17.65,18.26,18.225,0.525,2331,0,12469
45,2018-03-02,U (Sep 2018),18.21,18.86,18.1,18.2,18.175,-0.05,2273,0,12041
46,2018-03-05,U (Sep 2018),18.35,18.53,17.76,17.82,17.8,-0.375,1511,0,12111
47,2018-03-06,U (Sep 2018),17.75,18.18,17.67,18.0,18.025,0.225,1335,0,12006
