,Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
0,2020-07-27,J (Apr 2021),0.0,16.7,39.9,0.0,28.3,0.0,0,0,0
1,2020-07-28,J (Apr 2021),0.0,19.1,37.9,0.0,28.5,0.2,0,0,0
2,2020-07-29,J (Apr 2021),0.0,19.3,37.75,0.0,28.55,0.05,0,0,0
3,2020-07-30,J (Apr 2021),0.0,20.1,37.5,0.0,28.825,0.275,0,0,0
4,2020-07-31,J (Apr 2021),0.0,20.7,37.2,0.0,28.95,0.125,0,0,0
5,2020-08-03,J (Apr 2021),0.0,26.8,36.9,0.0,29.125,0.175,0,0,0
6,2020-08-04,J (Apr 2021),0.0,22.2,36.65,0.0,29.425,0.3,0,0,0
7,2020-08-05,J (Apr 2021),0.0,24.35,36.35,0.0,29.825,0.4,0,0,0
8,2020-08-06,J (Apr 2021),27.49,27.49,27.49,27.49,27.5,-2.325,2,0,2
9,2020-08-07,J (Apr 2021),0.0,24.9,28.85,0.0,26.85,-0.65,0,0,2
10,2020-08-10,J (Apr 2021),0.0,26.05,28.9,0.0,27.475,0.625,0,0,2
11,2020-08-11,J (Apr 2021),0.0,27.25,27.7,0.0,27.0,-0.475,0,0,2
12,2020-08-12,J (Apr 2021),27.95,27.95,27.38,27.4,27.6,0.6,8,0,7
13,2020-08-13,J (Apr 2021),27.4,27.45,27.4,27.45,27.325,-0.275,5,0,12
14,2020-08-14,J (Apr 2021),0.0,27.5,27.6,0.0,27.575,0.25,0,0,12
15,2020-08-17,J (Apr 2021),0.0,26.0,30.75,0.0,26.15,-1.425,0,0,12
16,2020-08-18,J (Apr 2021),0.0,26.15,28.75,0.0,25.4,-0.75,0,0,12
17,2020-08-19,J (Apr 2021),25.5,25.65,25.5,25.5,25.35,-0.05,1,0,13
18,2020-08-20,J (Apr 2021),27.05,27.3,27.05,27.05,27.375,2.025,1,0,14
19,2020-08-21,J (Apr 2021),27.9,27.9,27.65,27.9,27.825,0.45,4,0,18
