,Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
27,2017-12-29,Q (Aug 2018),15.8,15.9,15.63,15.83,15.8,-0.05,937,0,2746
28,2018-01-02,Q (Aug 2018),15.8,15.8,15.55,15.59,15.575,-0.225,673,0,3093
29,2018-01-03,Q (Aug 2018),15.55,15.55,15.34,15.37,15.35,-0.225,726,0,3393
30,2018-01-04,Q (Aug 2018),15.4,15.44,15.26,15.4,15.375,0.025,905,0,3817
31,2018-01-05,Q (Aug 2018),15.4,15.45,15.21,15.23,15.225,-0.15,929,0,4302
32,2018-01-08,Q (Aug 2018),15.2,15.25,15.1,15.19,15.2,-0.025,785,0,4661
33,2018-01-09,Q (Aug 2018),15.25,15.25,15.08,15.18,15.175,-0.025,726,0,4992
34,2018-01-10,Q (Aug 2018),15.19,15.28,15.07,15.08,15.075,-0.1,641,0,5198
35,2018-01-11,Q (Aug 2018),15.02,15.07,14.95,14.95,14.95,-0.125,789,0,5539
36,2018-01-12,Q (Aug 2018),14.9,14.96,14.8,14.85,14.9,-0.05,1109,0,6109
37,2018-01-16,Q (Aug 2018),14.83,15.45,14.8,15.35,15.325,0.425,1236,0,6542
38,2018-01-17,Q (Aug 2018),15.37,15.37,15.1,15.2,15.175,-0.15,5161,0,8163
39,2018-01-18,Q (Aug 2018),15.15,15.44,15.02,15.18,15.175,0.0,3045,0,8934
40,2018-01-19,Q (Aug 2018),15.25,15.28,15.04,15.16,15.125,-0.05,2185,0,9336
41,2018-01-22,Q (Aug 2018),15.18,15.29,15.0,15.02,15.025,-0.1,1867,0,9961
42,2018-01-23,Q (Aug 2018),15.02,15.24,14.97,15.19,15.175,0.15,5115,0,10882
43,2018-01-24,Q (Aug 2018),15.2,15.5,15.15,15.29,15.275,0.1,5338,0,11315
44,2018-01-25,Q (Aug 2018),15.35,15.4,15.17,15.35,15.325,0.05,5937,0,13188
45,2018-01-26,Q (Aug 2018),15.35,15.37,15.2,15.26,15.275,-0.05,4588,0,14329
46,2018-01-29,Q (Aug 2018),15.27,15.65,15.27,15.58,15.575,0.3,4209,0,14514
47,2018-01-30,Q (Aug 2018),15.65,15.99,15.58,15.72,15.725,0.15,5454,0,15239
48,2018-01-31,Q (Aug 2018),15.74,15.77,15.42,15.48,15.475,-0.25,3896,0,16062
