,Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
38,2017-10-13,K (May 2018),16.2,16.2,16.0,16.08,16.05,-0.175,727,0,5096
39,2017-10-16,K (May 2018),16.03,16.05,15.85,15.85,15.9,-0.15,329,0,5246
40,2017-10-17,K (May 2018),15.9,16.05,15.8,15.87,15.85,-0.05,1658,0,5735
41,2017-10-18,K (May 2018),15.9,15.95,15.7,15.9,15.925,0.075,2245,0,6225
42,2017-10-19,K (May 2018),15.93,16.27,15.8,15.81,15.825,-0.1,1866,0,6445
43,2017-10-20,K (May 2018),15.8,15.8,15.65,15.68,15.675,-0.15,1203,0,6600
44,2017-10-23,K (May 2018),15.65,15.9,15.58,15.88,15.875,0.2,1853,0,6844
45,2017-10-24,K (May 2018),15.9,15.93,15.7,15.93,15.925,0.05,1770,0,7258
46,2017-10-25,K (May 2018),15.91,16.41,15.85,15.9,15.925,0.05,2359,0,7437
47,2017-10-26,K (May 2018),15.96,16.05,15.85,15.96,15.95,0.025,1303,0,7725
48,2017-10-27,K (May 2018),15.96,16.0,15.6,15.65,15.625,-0.3,1723,0,7850
49,2017-10-30,K (May 2018),15.68,15.73,15.54,15.65,15.625,0.0,2098,0,8114
50,2017-10-31,K (May 2018),15.65,15.69,15.5,15.55,15.525,-0.1,1877,0,8699
51,2017-11-01,K (May 2018),15.55,15.65,15.4,15.65,15.625,0.1,1852,0,9030
52,2017-11-02,K (May 2018),15.65,15.8,15.56,15.68,15.675,0.05,1612,0,9406
53,2017-11-03,K (May 2018),15.69,15.77,15.58,15.75,15.725,0.1,1497,0,9689
54,2017-11-06,K (May 2018),15.8,15.88,15.65,15.73,15.725,0.0,1660,0,10071
55,2017-11-07,K (May 2018),15.77,15.93,15.72,15.85,15.875,0.15,2342,0,10193
56,2017-11-08,K (May 2018),15.89,15.99,15.8,15.9,15.925,0.05,2198,0,10531
57,2017-11-09,K (May 2018),15.92,16.37,15.92,15.95,15.975,0.05,5341,0,11476
58,2017-11-10,K (May 2018),16.03,16.3,16.0,16.15,16.175,0.2,3085,0,11836
59,2017-11-13,K (May 2018),16.17,16.4,16.15,16.36,16.375,0.2,2489,0,12344
60,2017-11-14,K (May 2018),16.4,16.7,16.34,16.55,16.525,0.15,5225,0,13079
61,2017-11-15,K (May 2018),16.55,17.02,16.54,16.8,16.775,0.25,6438,0,14765
62,2017-11-16,K (May 2018),16.77,16.82,16.35,16.5,16.475,-0.3,3658,0,15125
63,2017-11-17,K (May 2018),16.45,16.58,16.3,16.4,16.375,-0.1,4143,0,15486
64,2017-11-20,K (May 2018),16.35,16.45,16.0,16.05,16.075,-0.3,2106,0,15592
65,2017-11-21,K (May 2018),16.05,16.06,15.8,15.8,15.825,-0.25,2785,0,16275
66,2017-11-22,K (May 2018),15.84,15.84,15.65,15.7,15.675,-0.15,2258,0,16494
67,2017-11-24,K (May 2018),15.75,15.85,15.6,15.6,15.625,-0.05,2071,0,17088
68,2017-11-27,K (May 2018),15.65,15.8,15.6,15.75,15.725,0.1,1727,0,17286
69,2017-11-28,K (May 2018),15.75,15.8,15.6,15.65,15.625,-0.1,2709,0,17954
70,2017-11-29,K (May 2018),15.65,15.9,15.6,15.83,15.825,0.2,2113,0,18118
71,2017-11-30,K (May 2018),15.81,15.86,15.65,15.85,15.825,0.0,3445,0,18479
72,2017-12-01,K (May 2018),15.8,16.51,15.8,15.94,15.925,0.1,9359,0,19797
73,2017-12-04,K (May 2018),15.9,15.9,15.5,15.85,15.875,-0.05,4696,0,20407
74,2017-12-05,K (May 2018),15.85,15.9,15.6,15.8,15.775,-0.1,5314,0,19852
75,2017-12-06,K (May 2018),15.8,15.87,15.7,15.72,15.725,-0.05,1801,0,20082
76,2017-12-07,K (May 2018),15.7,15.75,15.4,15.43,15.425,-0.3,2219,0,20138
77,2017-12-08,K (May 2018),15.45,15.5,15.27,15.35,15.35,-0.075,3058,0,20478
78,2017-12-11,K (May 2018),15.25,15.48,15.2,15.23,15.225,-0.125,2538,0,20622
79,2017-12-12,K (May 2018),15.25,15.35,15.2,15.29,15.275,0.05,3024,0,20959
80,2017-12-13,K (May 2018),15.2,15.35,15.15,15.15,15.175,-0.1,3790,0,21639
81,2017-12-14,K (May 2018),15.2,15.26,15.1,15.15,15.175,0.0,4037,0,21519
82,2017-12-15,K (May 2018),15.16,15.22,14.9,14.95,14.925,-0.25,3557,0,21276
83,2017-12-18,K (May 2018),14.9,14.9,14.6,14.6,14.625,-0.3,5974,0,23313
84,2017-12-19,K (May 2018),14.65,14.77,14.55,14.62,14.625,0.0,4389,0,23501
85,2017-12-20,K (May 2018),14.59,14.68,14.5,14.62,14.625,0.0,3864,0,23369
86,2017-12-21,K (May 2018),14.6,14.6,14.45,14.5,14.475,-0.15,4446,0,24085
87,2017-12-22,K (May 2018),14.47,14.49,14.35,14.45,14.425,-0.05,3808,0,24444
88,2017-12-26,K (May 2018),14.43,14.47,14.22,14.34,14.325,-0.1,3302,0,24628
89,2017-12-27,K (May 2018),14.35,14.35,14.15,14.28,14.275,-0.05,4325,0,24430
90,2017-12-28,K (May 2018),14.3,14.3,14.2,14.28,14.275,0.0,3654,0,25228
91,2017-12-29,K (May 2018),14.3,14.39,14.15,14.37,14.375,0.1,4004,0,25468
92,2018-01-02,K (May 2018),14.38,14.38,13.98,14.03,14.025,-0.35,8741,0,28597
93,2018-01-03,K (May 2018),14.01,14.01,13.79,13.85,13.825,-0.2,4579,0,29123
94,2018-01-04,K (May 2018),13.85,13.95,13.68,13.92,13.925,0.1,11543,0,30808
95,2018-01-05,K (May 2018),13.92,13.95,13.8,13.85,13.825,-0.1,4221,0,31238
96,2018-01-08,K (May 2018),13.85,13.9,13.65,13.78,13.775,-0.05,4812,0,31692
97,2018-01-09,K (May 2018),13.76,13.8,13.62,13.75,13.725,-0.05,7377,0,32942
98,2018-01-10,K (May 2018),13.78,13.94,13.55,13.6,13.575,-0.15,7367,0,34051
99,2018-01-11,K (May 2018),13.55,13.57,13.4,13.47,13.475,-0.1,8286,0,36480
100,2018-01-12,K (May 2018),13.48,13.53,13.35,13.48,13.475,0.0,9848,0,37992
101,2018-01-16,K (May 2018),13.45,14.03,13.35,13.83,13.825,0.35,18670,0,39863
102,2018-01-17,K (May 2018),13.8,13.95,13.6,13.71,13.725,-0.1,16057,0,40942
103,2018-01-18,K (May 2018),13.7,14.0,13.6,13.82,13.825,0.1,19786,0,41791
104,2018-01-19,K (May 2018),13.82,13.92,13.65,13.72,13.725,-0.1,9493,0,41073
105,2018-01-22,K (May 2018),13.8,13.85,13.6,13.6,13.625,-0.1,8744,0,41998
106,2018-01-23,K (May 2018),13.62,13.93,13.58,13.9,13.875,0.25,12035,0,41561
107,2018-01-24,K (May 2018),13.92,14.29,13.8,14.12,14.125,0.25,16435,0,41496
108,2018-01-25,K (May 2018),14.14,14.34,13.97,14.28,14.275,0.15,13462,0,42649
109,2018-01-26,K (May 2018),14.27,14.3,14.1,14.25,14.225,-0.05,9443,0,43565
