CFE data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action. The information and data was obtained from sources believed to be reliable but accuracy is not guaranteed. Your use of CFE data is subject to the Terms and Conditions of CBOE's Websites.
Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
04/02/2015,X (Nov 15),19.61,19.68,19.48,19.60,19.6000,0.00,635,0,2265
04/06/2015,X (Nov 15),19.85,19.90,19.26,19.37,19.3750,19.38,192,0,2319
04/07/2015,X (Nov 15),19.40,19.40,19.23,19.35,19.3250,-0.05,244,0,2278
04/08/2015,X (Nov 15),19.35,19.35,19.17,19.33,19.3250,0.00,280,0,2378
04/09/2015,X (Nov 15),19.45,19.50,19.10,19.15,19.1250,-0.20,667,0,2309
04/10/2015,X (Nov 15),19.20,19.22,18.67,18.70,18.7000,-0.42,663,0,2395
04/13/2015,X (Nov 15),18.75,18.97,18.45,18.97,18.9750,0.28,389,0,2468
04/14/2015,X (Nov 15),18.98,19.10,18.80,19.00,18.9750,0.00,966,0,2733
04/15/2015,X (Nov 15),19.00,19.05,18.75,18.90,18.9250,-0.05,1708,1,2957
04/16/2015,X (Nov 15),18.89,19.05,18.80,18.90,18.8750,-0.05,2455,0,3539
04/17/2015,X (Nov 15),18.88,19.31,18.84,19.11,19.1250,0.25,3491,0,3626
04/20/2015,X (Nov 15),18.95,19.00,18.87,18.95,18.9250,-0.20,2344,0,4618
04/21/2015,X (Nov 15),18.92,19.00,18.70,18.93,18.9250,0.00,981,0,4631
04/22/2015,X (Nov 15),18.87,19.02,18.75,18.90,18.8750,-0.05,1126,0,4931
04/23/2015,X (Nov 15),18.90,18.95,18.65,18.75,18.7250,-0.15,1353,0,4925
04/24/2015,X (Nov 15),18.70,18.77,18.66,18.70,18.7250,0.00,1384,0,5248
04/27/2015,X (Nov 15),18.80,18.93,18.60,18.89,18.8750,0.15,1432,0,5693
04/28/2015,X (Nov 15),18.95,19.15,18.50,18.50,18.5250,-0.35,1482,0,5591
04/29/2015,X (Nov 15),18.50,18.95,18.50,18.95,18.9250,0.40,1217,0,6005
04/30/2015,X (Nov 15),18.90,19.20,18.78,18.95,18.9750,0.05,2613,23,5932
05/01/2015,X (Nov 15),18.92,18.92,18.54,18.65,18.6250,-0.35,1459,0,6561
05/04/2015,X (Nov 15),18.60,18.74,18.48,18.61,18.6250,0.00,2295,0,6768
05/05/2015,X (Nov 15),18.58,18.89,18.57,18.80,18.7750,0.15,1730,0,6935
05/06/2015,X (Nov 15),18.83,19.20,18.65,18.85,18.8750,0.10,1945,0,6840
05/07/2015,X (Nov 15),18.85,19.14,18.70,18.85,18.7750,-0.10,1684,0,6898
05/08/2015,X (Nov 15),18.70,18.75,18.35,18.55,18.5250,-0.25,2294,0,7433
05/11/2015,X (Nov 15),18.55,18.85,18.50,18.82,18.8250,0.30,1300,0,7642
05/12/2015,X (Nov 15),18.83,19.10,18.65,18.75,18.7250,-0.10,1720,0,8304
05/13/2015,X (Nov 15),18.72,18.74,18.53,18.53,18.5500,-0.18,1867,0,8544
05/14/2015,X (Nov 15),18.52,18.55,18.42,18.50,18.5250,-0.02,2586,0,10088
05/15/2015,X (Nov 15),18.50,18.53,18.35,18.40,18.3750,-0.15,2386,0,10480
05/18/2015,X (Nov 15),18.40,18.42,17.95,18.00,18.0250,-0.35,2950,0,10171
05/19/2015,X (Nov 15),18.02,18.03,17.80,17.90,17.9250,-0.10,2163,0,10453
05/20/2015,X (Nov 15),17.92,18.01,17.80,17.95,17.9750,0.05,3811,0,11320
05/21/2015,X (Nov 15),17.96,18.05,17.65,17.65,17.6750,-0.30,3289,0,11276
05/22/2015,X (Nov 15),17.70,17.90,17.68,17.85,17.8750,0.20,1420,0,11186
05/26/2015,X (Nov 15),17.90,18.15,17.78,17.90,17.9250,0.05,3811,0,11531
05/27/2015,X (Nov 15),17.85,18.00,17.65,17.80,17.8250,-0.10,1710,0,12160
05/28/2015,X (Nov 15),17.81,17.98,17.80,17.85,17.8250,0.00,1481,0,12166
05/29/2015,X (Nov 15),17.85,18.05,17.80,17.85,17.8750,0.05,2543,0,12215
06/01/2015,X (Nov 15),17.94,17.98,17.75,17.80,17.7750,-0.10,2585,0,12019
06/02/2015,X (Nov 15),17.80,18.05,17.78,18.00,18.0250,0.25,2881,0,12336
06/03/2015,X (Nov 15),18.05,18.05,17.80,17.85,17.8750,-0.15,2458,0,12440
06/04/2015,X (Nov 15),17.86,18.25,17.84,18.09,18.0750,0.20,3168,0,12372
06/05/2015,X (Nov 15),18.12,18.25,17.95,18.10,18.1250,0.05,3491,0,12644
06/08/2015,X (Nov 15),18.12,18.35,18.09,18.27,18.2750,0.15,1809,0,12476
06/09/2015,X (Nov 15),18.27,18.33,18.10,18.25,18.2250,-0.05,1957,0,12766
06/10/2015,X (Nov 15),18.20,18.22,17.75,17.75,17.7750,-0.45,2406,0,12850
06/11/2015,X (Nov 15),17.80,17.85,17.59,17.65,17.6750,-0.10,4011,0,13893
06/12/2015,X (Nov 15),17.65,17.88,17.63,17.75,17.7750,0.10,6127,0,14949
06/15/2015,X (Nov 15),17.90,18.10,17.75,18.10,18.0750,0.30,5516,0,15781
06/16/2015,X (Nov 15),18.08,18.25,17.80,17.90,17.9250,-0.15,6748,0,16316
06/17/2015,X (Nov 15),17.92,18.14,17.77,17.91,17.9250,0.00,6128,0,16606
06/18/2015,X (Nov 15),17.91,18.01,17.50,17.63,17.6250,-0.30,6242,0,16222
06/19/2015,X (Nov 15),17.65,17.82,17.58,17.82,17.8250,0.20,3458,0,16332
06/22/2015,X (Nov 15),17.75,17.77,17.30,17.34,17.3250,-0.50,4648,0,16098
06/23/2015,X (Nov 15),17.30,17.35,17.15,17.18,17.1750,-0.15,3760,0,16573
06/24/2015,X (Nov 15),17.20,17.35,17.06,17.33,17.3250,0.15,3891,0,16719
06/25/2015,X (Nov 15),17.32,17.35,17.06,17.30,17.2750,-0.05,4293,0,16297
06/26/2015,X (Nov 15),17.31,17.35,17.05,17.15,17.1750,-0.10,5444,0,16240
06/29/2015,X (Nov 15),17.30,18.33,17.30,18.17,18.1750,1.00,12751,0,16159
06/30/2015,X (Nov 15),18.19,18.42,17.55,18.10,18.1250,-0.05,15429,0,16224
07/01/2015,X (Nov 15),18.10,18.12,17.20,17.25,17.2250,-0.90,9859,0,16321
07/02/2015,X (Nov 15),17.30,17.93,17.18,17.75,17.7750,0.55,8679,0,16189
07/06/2015,X (Nov 15),18.50,18.75,17.88,18.05,18.0750,0.30,7934,0,17223
07/07/2015,X (Nov 15),18.05,18.64,17.62,17.65,17.6750,-0.40,11566,0,17846
07/08/2015,X (Nov 15),17.60,18.56,17.58,18.42,18.4250,0.75,10060,0,18193
07/09/2015,X (Nov 15),18.40,18.80,17.83,18.75,18.7250,0.30,6319,0,18664
07/10/2015,X (Nov 15),18.74,18.80,17.83,18.05,18.0250,-0.70,8169,0,19389
07/13/2015,X (Nov 15),18.31,18.31,17.02,17.02,17.0250,-1.00,9027,0,19568
07/14/2015,X (Nov 15),17.07,17.25,16.90,17.10,17.1250,0.10,8018,0,21160
07/15/2015,X (Nov 15),17.10,17.34,16.90,16.90,16.9500,-0.18,11085,0,23589
07/16/2015,X (Nov 15),16.95,16.98,16.55,16.60,16.5750,-0.38,7275,0,23269
07/17/2015,X (Nov 15),16.65,16.65,16.48,16.57,16.5750,0.00,6607,0,23632
07/20/2015,X (Nov 15),16.55,16.60,16.30,16.35,16.4000,-0.18,6224,0,24074
07/21/2015,X (Nov 15),16.38,16.65,16.38,16.50,16.4750,0.08,7555,0,24867
07/22/2015,X (Nov 15),16.50,16.82,16.50,16.55,16.5750,0.10,7508,0,24841
07/23/2015,X (Nov 15),16.55,16.93,16.47,16.60,16.6250,0.05,11276,0,25215
07/24/2015,X (Nov 15),16.60,17.05,16.50,16.80,16.8250,0.20,12181,0,25273
07/27/2015,X (Nov 15),16.85,17.34,16.79,17.05,17.0750,0.25,9446,0,25637
07/28/2015,X (Nov 15),17.09,17.10,16.52,16.55,16.5750,-0.50,10374,0,25479
07/29/2015,X (Nov 15),16.55,16.70,16.40,16.60,16.6250,0.05,11722,0,24741
07/30/2015,X (Nov 15),16.60,16.83,16.55,16.55,16.5750,-0.05,5264,0,25044
07/31/2015,X (Nov 15),16.60,16.71,16.45,16.55,16.5500,-0.02,5596,0,24905
08/03/2015,X (Nov 15),16.55,16.79,16.29,16.30,16.3250,-0.22,8536,0,25103
08/04/2015,X (Nov 15),16.35,16.47,16.25,16.45,16.4250,0.10,7122,0,25145
08/05/2015,X (Nov 15),16.45,16.46,16.10,16.40,16.4250,0.00,8314,0,25978
08/06/2015,X (Nov 15),16.42,16.92,16.31,16.50,16.5250,0.10,18003,0,26379
08/07/2015,X (Nov 15),16.55,16.73,16.30,16.30,16.3250,-0.20,9883,0,27286
08/10/2015,X (Nov 15),16.35,16.38,15.97,16.15,16.1750,-0.15,10608,0,28979
08/11/2015,X (Nov 15),16.20,16.75,16.17,16.50,16.5250,0.35,9688,0,27974
08/12/2015,X (Nov 15),16.50,17.37,16.41,16.50,16.4750,-0.05,19466,0,28755
08/13/2015,X (Nov 15),16.50,16.67,16.29,16.35,16.3750,-0.10,10771,0,28782
08/14/2015,X (Nov 15),16.40,16.55,16.25,16.35,16.3250,-0.05,11129,0,29343
08/17/2015,X (Nov 15),16.28,16.50,16.17,16.20,16.2250,-0.10,10544,0,29724
08/18/2015,X (Nov 15),16.20,16.53,16.18,16.49,16.4750,0.25,7110,0,30163
08/19/2015,X (Nov 15),16.51,16.79,16.29,16.75,16.7250,0.25,17406,0,30752
08/20/2015,X (Nov 15),16.70,17.50,16.60,17.50,17.4750,0.75,22113,0,32043
08/21/2015,X (Nov 15),17.50,18.35,17.29,18.35,18.3250,0.85,49733,0,34523
08/24/2015,X (Nov 15),18.40,22.00,18.40,21.30,21.2250,2.90,65756,0,33803
08/25/2015,X (Nov 15),21.55,22.01,19.40,21.47,21.4500,0.22,50538,0,28916
08/26/2015,X (Nov 15),21.50,22.25,20.39,20.70,20.7250,-0.72,37937,0,27612
08/27/2015,X (Nov 15),20.65,21.48,19.70,20.73,20.7500,0.02,27654,0,25532
08/28/2015,X (Nov 15),20.70,22.50,20.50,21.40,21.3750,0.62,24959,0,26278
08/31/2015,X (Nov 15),22.40,22.68,21.15,22.60,22.6500,1.28,18905,0,25339
09/01/2015,X (Nov 15),22.75,25.47,22.60,24.65,24.6750,2.02,26626,0,26640
09/02/2015,X (Nov 15),24.65,24.94,23.20,23.25,23.2250,-1.45,24782,0,26162
09/03/2015,X (Nov 15),23.20,24.04,22.45,23.35,23.3750,0.15,25842,0,26114
09/04/2015,X (Nov 15),23.35,25.15,23.30,24.75,24.8000,1.42,21086,0,27236
09/08/2015,X (Nov 15),24.75,24.80,23.20,23.20,23.2250,-1.58,17847,0,26355
09/09/2015,X (Nov 15),23.20,23.70,22.30,23.65,23.6250,0.40,17248,0,26582
09/10/2015,X (Nov 15),23.60,24.40,22.95,23.00,23.0250,-0.60,21332,0,27518
09/11/2015,X (Nov 15),23.05,23.60,22.65,22.70,22.7250,-0.30,19433,0,28994
09/14/2015,X (Nov 15),22.65,23.40,22.33,22.65,22.6750,-0.05,15232,0,30346
09/15/2015,X (Nov 15),22.70,22.93,20.60,20.63,20.6500,-2.02,34957,0,33008
09/16/2015,X (Nov 15),20.60,20.65,19.20,19.30,19.2500,-1.40,58904,0,35416
09/17/2015,X (Nov 15),19.25,20.25,18.17,20.10,20.0750,0.82,80993,0,39769
09/18/2015,X (Nov 15),20.05,21.40,19.65,20.95,20.9750,0.90,64140,0,43985
09/21/2015,X (Nov 15),21.00,21.43,19.75,19.82,19.8250,-1.15,50513,0,49579
09/22/2015,X (Nov 15),19.85,21.85,19.75,21.14,21.1250,1.30,56423,0,53256
09/23/2015,X (Nov 15),21.15,21.93,20.40,20.70,20.6750,-0.45,41133,0,57466
09/24/2015,X (Nov 15),20.65,22.30,20.43,21.19,21.1750,0.50,55253,155,62417
09/25/2015,X (Nov 15),21.15,21.95,20.04,21.65,21.6750,0.50,50562,0,67361
09/28/2015,X (Nov 15),21.55,23.25,21.20,22.73,22.7250,1.05,59935,0,73467
09/29/2015,X (Nov 15),22.70,23.26,22.02,22.70,22.6750,-0.05,52105,0,76866
09/30/2015,X (Nov 15),22.75,22.80,21.75,22.14,22.1250,-0.55,47423,0,81193
10/01/2015,X (Nov 15),22.10,22.54,21.29,21.40,21.4250,-0.70,47919,0,89010
10/02/2015,X (Nov 15),21.45,22.55,20.45,20.50,20.4750,-0.95,63061,260,97237
10/05/2015,X (Nov 15),20.65,20.80,19.45,19.50,19.4750,-1.00,68396,0,105577
10/06/2015,X (Nov 15),19.50,20.10,19.25,19.95,19.9250,0.45,49590,0,106981
10/07/2015,X (Nov 15),19.95,20.17,19.13,19.20,19.1750,-0.75,55611,0,116325
10/08/2015,X (Nov 15),19.25,19.65,18.30,18.53,18.5250,-0.65,65461,0,124442
10/09/2015,X (Nov 15),18.50,19.10,18.25,18.40,18.3750,-0.15,55338,0,130725
10/12/2015,X (Nov 15),18.40,18.67,17.10,17.20,17.1750,-1.20,83174,0,147023
10/13/2015,X (Nov 15),17.15,18.70,17.04,18.68,18.6750,1.50,98494,174,142002
10/14/2015,X (Nov 15),18.60,19.25,18.20,18.72,18.7250,0.05,63827,0,143102
10/15/2015,X (Nov 15),18.75,18.75,17.10,17.15,17.1750,-1.55,97001,0,162651
10/16/2015,X (Nov 15),17.20,18.00,17.05,17.10,17.0750,-0.10,92826,1511,169419
10/19/2015,X (Nov 15),17.05,17.45,15.90,16.00,15.9500,-1.12,116073,0,187879
10/20/2015,X (Nov 15),15.95,17.08,15.90,17.00,17.0250,1.08,112428,0,176001
10/21/2015,X (Nov 15),17.00,18.30,16.25,18.20,18.2250,1.20,129555,0,167078
10/22/2015,X (Nov 15),18.15,18.15,15.90,16.05,16.0250,-2.20,156400,0,174790
10/23/2015,X (Nov 15),16.15,16.70,15.53,16.65,16.6000,0.58,112862,0,170473
10/26/2015,X (Nov 15),16.50,17.20,16.35,16.90,16.9250,0.32,77033,0,158788
10/27/2015,X (Nov 15),16.90,17.25,16.30,16.50,16.4750,-0.45,76325,0,154250
10/28/2015,X (Nov 15),16.50,17.06,15.85,16.00,15.9750,-0.50,97997,0,157834
10/29/2015,X (Nov 15),16.00,16.63,15.95,16.17,16.1750,0.20,73783,0,152406
10/30/2015,X (Nov 15),16.15,16.80,15.95,16.65,16.6250,0.45,70219,0,144525
11/02/2015,X (Nov 15),16.66,17.10,15.45,15.90,15.8750,-0.75,73365,0,141435
11/03/2015,X (Nov 15),15.90,16.15,15.53,16.13,16.1250,0.25,69043,0,129739
11/04/2015,X (Nov 15),16.10,16.80,15.75,16.75,16.7250,0.60,87799,0,122171
11/05/2015,X (Nov 15),16.70,16.93,16.00,16.05,16.0250,-0.70,79100,0,117163
11/06/2015,X (Nov 15),16.05,16.68,15.65,15.70,15.6750,-0.35,91508,0,115274
11/09/2015,X (Nov 15),15.80,17.30,15.65,17.04,17.0250,1.35,100162,0,100616
11/10/2015,X (Nov 15),17.02,17.27,16.05,16.25,16.2250,-0.80,70677,0,92955
11/11/2015,X (Nov 15),16.20,16.80,15.93,16.80,16.7750,0.55,61527,0,83628
11/12/2015,X (Nov 15),16.75,18.65,16.35,18.58,18.5750,1.80,104633,0,69308
11/13/2015,X (Nov 15),18.55,20.60,18.23,20.34,20.3250,1.75,119765,420,56632
11/16/2015,X (Nov 15),21.25,21.70,18.00,18.10,18.0750,-2.25,97449,0,47294
11/17/2015,X (Nov 15),18.15,19.80,17.54,18.95,18.9750,0.90,68392,0,30428
11/18/2015,X (Nov 15),19.00,19.30,18.55,18.65,19.1600,0.18,3210,0,26965
