CFE data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action. The information and data was obtained from sources believed to be reliable but accuracy is not guaranteed. Your use of CFE data is subject to the Terms and Conditions of CBOE's Websites.
Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
02/23/2015,V (Oct 15),19.86,19.99,19.85,19.95,19.8750,0.00,17,0,313
02/24/2015,V (Oct 15),19.85,19.90,19.37,19.37,19.3500,-0.52,296,0,656
02/25/2015,V (Oct 15),19.40,19.50,19.07,19.47,19.4500,0.10,245,0,647
02/26/2015,V (Oct 15),19.45,19.50,19.15,19.30,19.3000,-0.15,379,0,969
02/27/2015,V (Oct 15),19.20,19.25,19.00,19.17,19.1750,-0.12,184,0,1030
03/02/2015,V (Oct 15),19.10,19.10,18.89,18.94,18.8500,-0.32,584,0,1495
03/03/2015,V (Oct 15),18.95,19.13,18.75,18.95,18.9750,0.12,469,0,1642
03/04/2015,V (Oct 15),19.05,19.17,18.86,18.88,18.8750,-0.10,1129,0,2754
03/05/2015,V (Oct 15),18.85,18.93,18.68,18.75,18.7250,-0.15,319,0,2281
03/06/2015,V (Oct 15),18.65,19.15,18.65,19.00,19.0000,0.28,542,0,2424
03/09/2015,V (Oct 15),18.98,19.00,18.80,18.99,18.9750,-0.02,477,0,2675
03/10/2015,V (Oct 15),19.00,19.51,18.98,19.50,19.5000,0.52,756,0,3207
03/11/2015,V (Oct 15),19.42,19.70,19.29,19.70,19.7000,0.20,807,0,3525
03/12/2015,V (Oct 15),19.50,19.60,19.10,19.18,19.1750,-0.52,283,0,3617
03/13/2015,V (Oct 15),19.16,19.65,19.10,19.45,19.4500,0.28,297,0,3654
03/16/2015,V (Oct 15),19.35,19.45,19.00,19.15,19.1750,-0.28,261,0,3793
03/17/2015,V (Oct 15),19.10,19.35,19.10,19.20,19.1750,0.00,675,0,3994
03/18/2015,V (Oct 15),19.20,19.41,18.80,18.95,18.9750,-0.20,2134,0,4865
03/19/2015,V (Oct 15),18.95,19.25,18.90,19.15,19.1250,0.15,1347,0,5411
03/20/2015,V (Oct 15),19.10,19.22,18.81,19.20,19.1500,0.02,1826,0,5782
03/23/2015,V (Oct 15),19.00,19.18,18.91,19.15,19.1250,-0.02,1233,0,6088
03/24/2015,V (Oct 15),19.08,19.20,18.85,19.15,19.1250,0.00,1211,0,6268
03/25/2015,V (Oct 15),19.10,19.55,19.05,19.40,19.4250,0.30,1135,0,6405
03/26/2015,V (Oct 15),19.37,19.84,19.25,19.30,19.2750,-0.15,2605,0,6867
03/27/2015,V (Oct 15),19.25,19.45,19.20,19.30,19.3250,0.05,1206,77,6837
03/30/2015,V (Oct 15),19.25,19.30,19.03,19.30,19.2750,-0.05,1205,25,7068
03/31/2015,V (Oct 15),19.25,19.48,19.20,19.45,19.4750,0.20,1235,0,7284
04/01/2015,V (Oct 15),19.50,19.75,19.34,19.50,19.4750,0.00,1616,0,7866
04/02/2015,V (Oct 15),19.49,19.60,19.38,19.50,19.5250,0.05,2019,0,7997
04/06/2015,V (Oct 15),19.70,19.75,19.11,19.30,19.2250,19.22,1614,0,8759
04/07/2015,V (Oct 15),19.25,19.30,19.05,19.20,19.1750,-0.05,1177,0,8999
04/08/2015,V (Oct 15),19.22,19.22,18.98,19.15,19.1750,0.00,1944,0,9515
04/09/2015,V (Oct 15),19.20,19.35,18.92,18.95,18.9750,-0.20,2425,0,10147
04/10/2015,V (Oct 15),18.97,19.07,18.45,18.50,18.4750,-0.50,3474,0,10367
04/13/2015,V (Oct 15),18.40,18.80,18.25,18.80,18.7750,0.30,2698,0,10500
04/14/2015,V (Oct 15),18.60,18.90,18.55,18.80,18.7750,0.00,3373,0,11461
04/15/2015,V (Oct 15),18.80,18.85,18.55,18.75,18.7250,-0.05,2960,27,12124
04/16/2015,V (Oct 15),18.67,18.90,18.55,18.65,18.6250,-0.10,3301,0,11994
04/17/2015,V (Oct 15),18.65,19.13,18.60,18.85,18.8750,0.25,4791,0,12472
04/20/2015,V (Oct 15),18.73,18.80,18.62,18.65,18.6750,-0.20,3009,0,12442
04/21/2015,V (Oct 15),18.65,18.78,18.45,18.67,18.6750,0.00,1842,0,12509
04/22/2015,V (Oct 15),18.62,18.80,18.45,18.55,18.5750,-0.10,1566,0,12801
04/23/2015,V (Oct 15),18.60,18.70,18.40,18.50,18.4750,-0.10,1848,0,13114
04/24/2015,V (Oct 15),18.47,18.54,18.35,18.45,18.4750,0.00,1523,0,13045
04/27/2015,V (Oct 15),18.50,18.70,18.33,18.65,18.6250,0.15,1819,0,13167
04/28/2015,V (Oct 15),18.70,18.92,18.28,18.35,18.2750,-0.35,4150,0,13849
04/29/2015,V (Oct 15),18.28,18.65,18.28,18.65,18.6250,0.35,2390,0,14254
04/30/2015,V (Oct 15),18.64,18.95,18.55,18.70,18.6750,0.05,3310,54,14162
05/01/2015,V (Oct 15),18.70,18.70,18.25,18.35,18.3250,-0.35,2022,0,14405
05/04/2015,V (Oct 15),18.29,18.48,18.21,18.35,18.3250,0.00,1995,0,14621
05/05/2015,V (Oct 15),18.31,18.62,18.27,18.50,18.5250,0.20,2954,0,14853
05/06/2015,V (Oct 15),18.53,18.95,18.35,18.60,18.6250,0.10,3286,0,14729
05/07/2015,V (Oct 15),18.60,18.90,18.45,18.55,18.5250,-0.10,2212,0,14756
05/08/2015,V (Oct 15),18.45,18.45,18.05,18.30,18.2500,-0.28,4582,0,15270
05/11/2015,V (Oct 15),18.27,18.60,18.19,18.50,18.5250,0.28,2612,0,15691
05/12/2015,V (Oct 15),18.53,18.85,18.39,18.40,18.4250,-0.10,3665,0,15766
05/13/2015,V (Oct 15),18.41,18.45,18.20,18.20,18.2250,-0.20,1786,0,15917
05/14/2015,V (Oct 15),18.25,18.25,18.10,18.15,18.1750,-0.05,2731,0,16561
05/15/2015,V (Oct 15),18.12,18.25,18.05,18.10,18.0750,-0.10,4352,0,17502
05/18/2015,V (Oct 15),18.10,18.10,17.63,17.65,17.6750,-0.40,4503,0,17951
05/19/2015,V (Oct 15),17.69,17.75,17.45,17.60,17.5750,-0.10,4014,0,18287
05/20/2015,V (Oct 15),17.56,17.67,17.44,17.60,17.6250,0.05,4396,0,17940
05/21/2015,V (Oct 15),17.65,17.69,17.30,17.30,17.3250,-0.30,3829,0,18162
05/22/2015,V (Oct 15),17.30,17.51,17.25,17.50,17.5250,0.20,3519,0,18438
05/26/2015,V (Oct 15),17.53,17.81,17.39,17.55,17.5750,0.05,7127,0,18966
05/27/2015,V (Oct 15),17.60,17.65,17.31,17.40,17.4250,-0.15,3232,0,19671
05/28/2015,V (Oct 15),17.45,17.63,17.40,17.50,17.4750,0.05,2937,0,19638
05/29/2015,V (Oct 15),17.50,17.73,17.45,17.50,17.5250,0.05,5391,0,20418
06/01/2015,V (Oct 15),17.55,17.63,17.40,17.46,17.4750,-0.05,3667,0,20255
06/02/2015,V (Oct 15),17.43,17.75,17.43,17.70,17.7250,0.25,5633,0,21055
06/03/2015,V (Oct 15),17.72,17.72,17.45,17.45,17.4750,-0.25,4093,0,21587
06/04/2015,V (Oct 15),17.48,17.90,17.45,17.75,17.7750,0.30,5639,0,21828
06/05/2015,V (Oct 15),17.75,17.91,17.64,17.75,17.7750,0.00,5755,0,21424
06/08/2015,V (Oct 15),17.79,18.00,17.73,17.93,17.9250,0.15,3392,0,21544
06/09/2015,V (Oct 15),17.92,18.02,17.75,17.87,17.8750,-0.05,3376,0,21538
06/10/2015,V (Oct 15),17.90,17.90,17.40,17.40,17.4250,-0.45,5238,0,22104
06/11/2015,V (Oct 15),17.42,17.45,17.20,17.25,17.2750,-0.15,6318,0,22938
06/12/2015,V (Oct 15),17.27,17.50,17.24,17.40,17.4250,0.15,11383,0,25183
06/15/2015,V (Oct 15),17.35,17.80,17.35,17.75,17.7250,0.30,11243,0,26468
06/16/2015,V (Oct 15),17.73,17.89,17.45,17.55,17.5250,-0.20,10213,0,26742
06/17/2015,V (Oct 15),17.54,17.78,17.35,17.54,17.5250,0.00,11204,0,27133
06/18/2015,V (Oct 15),17.54,17.64,17.10,17.23,17.2250,-0.30,9233,0,26869
06/19/2015,V (Oct 15),17.20,17.50,17.18,17.50,17.4750,0.25,5884,0,27044
06/22/2015,V (Oct 15),17.39,17.39,16.85,16.90,16.9250,-0.55,5585,0,27036
06/23/2015,V (Oct 15),16.94,16.94,16.70,16.70,16.7250,-0.20,5996,0,27516
06/24/2015,V (Oct 15),16.74,16.95,16.63,16.95,16.9250,0.20,4730,0,27048
06/25/2015,V (Oct 15),16.95,16.97,16.65,16.95,16.9250,0.00,5335,0,27410
06/26/2015,V (Oct 15),16.90,16.95,16.65,16.75,16.7250,-0.20,8848,0,27619
06/29/2015,V (Oct 15),17.00,18.10,16.95,17.93,17.9250,1.20,21822,0,28161
06/30/2015,V (Oct 15),18.00,18.23,17.25,17.90,17.9250,0.00,26137,0,29018
07/01/2015,V (Oct 15),17.95,17.95,16.90,16.95,16.9250,-1.00,15456,0,28647
07/02/2015,V (Oct 15),16.95,17.75,16.87,17.50,17.5500,0.62,12844,0,27792
07/06/2015,V (Oct 15),18.20,18.75,17.70,17.90,17.9000,0.35,14707,0,28761
07/07/2015,V (Oct 15),17.85,18.54,17.35,17.41,17.4250,-0.48,18029,0,29620
07/08/2015,V (Oct 15),17.38,18.45,17.30,18.32,18.3250,0.90,16401,0,30162
07/09/2015,V (Oct 15),18.32,18.70,17.66,18.69,18.6750,0.35,11439,0,29504
07/10/2015,V (Oct 15),18.67,18.71,17.65,17.85,17.8750,-0.80,17010,0,31373
07/13/2015,V (Oct 15),18.11,18.15,16.70,16.70,16.7250,-1.15,13195,0,32427
07/14/2015,V (Oct 15),16.76,16.95,16.53,16.82,16.8250,0.10,11059,0,33205
07/15/2015,V (Oct 15),16.80,17.03,16.55,16.60,16.6250,-0.20,12130,0,32355
07/16/2015,V (Oct 15),16.60,16.64,16.10,16.15,16.1750,-0.45,11053,0,33479
07/17/2015,V (Oct 15),16.20,16.25,16.03,16.10,16.1000,-0.08,8790,0,33675
07/20/2015,V (Oct 15),16.10,16.20,15.80,15.90,15.9250,-0.18,9435,0,33791
07/21/2015,V (Oct 15),15.92,16.20,15.90,16.00,15.9750,0.05,9721,0,33623
07/22/2015,V (Oct 15),16.00,16.39,16.00,16.10,16.0750,0.10,10886,0,34254
07/23/2015,V (Oct 15),16.05,16.45,15.97,16.18,16.1750,0.10,16740,0,34326
07/24/2015,V (Oct 15),16.18,16.64,16.05,16.46,16.4750,0.30,14307,0,33203
07/27/2015,V (Oct 15),16.45,17.04,16.40,16.75,16.7750,0.30,16428,0,32589
07/28/2015,V (Oct 15),16.75,16.78,16.05,16.15,16.1750,-0.60,15615,0,34863
07/29/2015,V (Oct 15),16.15,16.25,15.95,16.15,16.1750,0.00,14332,0,36371
07/30/2015,V (Oct 15),16.15,16.43,16.05,16.09,16.0750,-0.10,9744,0,36409
07/31/2015,V (Oct 15),16.10,16.28,15.99,16.10,16.0750,0.00,12682,0,36591
08/03/2015,V (Oct 15),16.06,16.33,15.80,15.85,15.8750,-0.20,14507,0,36441
08/04/2015,V (Oct 15),15.85,16.03,15.75,16.00,15.9750,0.10,14063,0,37696
08/05/2015,V (Oct 15),15.95,16.00,15.60,15.94,15.9250,-0.05,18874,0,39652
08/06/2015,V (Oct 15),15.95,16.48,15.85,16.10,16.0750,0.15,22392,0,37481
08/07/2015,V (Oct 15),16.09,16.30,15.89,15.90,15.9250,-0.15,17063,0,37457
08/10/2015,V (Oct 15),15.95,15.95,15.52,15.70,15.7000,-0.22,17397,0,40102
08/11/2015,V (Oct 15),15.75,16.35,15.67,16.10,16.1250,0.42,19148,0,40735
08/12/2015,V (Oct 15),16.10,17.07,15.97,16.00,16.0250,-0.10,31458,0,42541
08/13/2015,V (Oct 15),16.00,16.23,15.82,15.85,15.8750,-0.15,16202,0,44153
08/14/2015,V (Oct 15),15.90,16.09,15.80,15.80,15.8250,-0.05,16981,0,45823
08/17/2015,V (Oct 15),15.81,16.10,15.70,15.75,15.7250,-0.10,21971,0,47294
08/18/2015,V (Oct 15),15.70,16.08,15.70,16.05,16.0250,0.30,25139,0,50668
08/19/2015,V (Oct 15),16.00,16.44,15.80,16.30,16.3250,0.30,48606,0,55823
08/20/2015,V (Oct 15),16.30,17.35,16.18,17.35,17.3250,1.00,61388,0,61234
08/21/2015,V (Oct 15),17.30,18.65,17.05,18.65,18.6250,1.30,122528,1278,65181
08/24/2015,V (Oct 15),18.75,23.40,18.70,22.50,22.5000,3.88,196912,6312,67852
08/25/2015,V (Oct 15),22.50,23.00,19.77,22.60,22.5500,0.05,116711,1103,70708
08/26/2015,V (Oct 15),22.55,23.30,21.00,21.50,21.4750,-1.08,113395,282,73453
08/27/2015,V (Oct 15),21.40,22.47,20.20,21.50,21.5500,0.08,93332,597,77965
08/28/2015,V (Oct 15),21.52,23.37,21.20,21.85,21.8750,0.32,84674,3969,85403
08/31/2015,V (Oct 15),22.25,23.45,22.10,23.45,23.4250,1.55,63730,1688,93689
09/01/2015,V (Oct 15),23.40,26.80,23.35,25.85,25.8250,2.40,99414,3962,100222
09/02/2015,V (Oct 15),25.82,26.15,23.80,23.85,23.8750,-1.95,105951,0,110213
09/03/2015,V (Oct 15),23.85,24.75,22.70,23.90,23.8750,0.00,92119,0,115305
09/04/2015,V (Oct 15),23.90,26.10,23.70,25.80,25.7750,1.90,86298,452,122882
09/08/2015,V (Oct 15),25.65,25.70,23.55,23.60,23.5750,-2.20,79430,0,125787
09/09/2015,V (Oct 15),23.60,24.25,22.45,24.20,24.2250,0.65,87386,60,133092
09/10/2015,V (Oct 15),24.20,25.20,23.35,23.40,23.3750,-0.85,92829,0,144076
09/11/2015,V (Oct 15),23.45,24.10,22.85,22.95,22.9250,-0.45,71970,0,153925
09/14/2015,V (Oct 15),22.85,23.65,22.50,22.90,22.8750,-0.05,69668,0,167367
09/15/2015,V (Oct 15),22.90,23.20,20.40,20.45,20.4250,-2.45,154407,0,188316
09/16/2015,V (Oct 15),20.45,20.62,18.90,19.00,18.9750,-1.45,135638,1132,199451
09/17/2015,V (Oct 15),19.05,20.55,17.65,20.40,20.4250,1.45,198869,0,186365
09/18/2015,V (Oct 15),20.40,22.15,19.80,21.50,21.5250,1.10,162558,0,176578
09/21/2015,V (Oct 15),21.60,22.06,19.65,19.68,19.6750,-1.85,114850,0,172383
09/22/2015,V (Oct 15),19.75,22.73,19.60,21.75,21.7750,2.10,183495,264,158897
09/23/2015,V (Oct 15),21.75,22.90,20.85,21.10,21.1250,-0.65,91852,0,151282
09/24/2015,V (Oct 15),21.10,23.35,20.90,21.90,21.8750,0.75,151962,0,140344
09/25/2015,V (Oct 15),21.85,22.85,20.44,22.35,22.3250,0.45,115757,0,132325
09/28/2015,V (Oct 15),22.30,24.69,21.80,24.05,24.0750,1.75,141692,129,129141
09/29/2015,V (Oct 15),24.10,24.70,23.00,23.85,23.8750,-0.20,110160,0,123788
09/30/2015,V (Oct 15),23.88,24.01,22.50,23.02,23.0250,-0.85,87421,0,116487
10/01/2015,V (Oct 15),22.95,23.67,21.90,22.20,22.2250,-0.80,98942,0,111998
10/02/2015,V (Oct 15),22.20,23.74,21.00,21.05,21.0750,-1.15,109159,0,109475
10/05/2015,V (Oct 15),21.15,21.46,19.70,19.90,19.8750,-1.20,80467,0,110637
10/06/2015,V (Oct 15),19.88,20.52,19.50,20.30,20.3250,0.45,67852,420,108277
10/07/2015,V (Oct 15),20.40,20.60,19.35,19.45,19.4750,-0.85,74045,0,104198
10/08/2015,V (Oct 15),19.50,20.15,18.10,18.45,18.4250,-1.05,82021,0,99852
10/09/2015,V (Oct 15),18.40,19.03,18.05,18.15,18.1750,-0.25,69230,0,95348
10/12/2015,V (Oct 15),18.20,18.45,16.70,16.70,16.7250,-1.45,68053,0,92884
10/13/2015,V (Oct 15),16.70,18.30,16.60,18.28,18.2750,1.55,85752,55,76040
10/14/2015,V (Oct 15),18.30,18.95,17.70,18.32,18.3250,0.05,74036,0,68449
10/15/2015,V (Oct 15),18.25,18.30,16.55,16.55,16.5750,-1.75,68388,0,63880
10/16/2015,V (Oct 15),16.60,17.07,16.05,16.10,16.1000,-0.48,64367,206,52972
10/19/2015,V (Oct 15),16.15,16.60,15.23,15.25,15.2750,-0.82,64003,0,40554
10/20/2015,V (Oct 15),15.25,16.15,15.15,16.10,16.0750,0.80,52310,0,31440
10/21/2015,V (Oct 15),16.05,16.12,15.25,15.50,14.9100,-1.16,2035,0,29450
