CFE data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action. The information and data was obtained from sources believed to be reliable but accuracy is not guaranteed. Your use of CFE data is subject to the Terms and Conditions of CBOE's Websites.
Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
02/11/2015,U (Sep 15),20.35,20.60,20.30,20.30,20.3000,-0.05,790,0,4670
02/12/2015,U (Sep 15),20.15,20.35,19.81,20.00,19.9750,-0.32,663,0,4528
02/13/2015,U (Sep 15),19.95,20.04,19.65,19.80,19.7750,-0.20,276,0,4714
02/17/2015,U (Sep 15),19.75,20.05,19.67,20.00,19.9750,0.20,309,0,4584
02/18/2015,U (Sep 15),20.00,20.07,19.79,19.96,19.9750,0.00,1002,0,4925
02/19/2015,U (Sep 15),19.95,20.05,19.83,20.00,19.9750,0.00,1015,0,5436
02/20/2015,U (Sep 15),20.00,20.15,19.52,19.65,19.6250,-0.35,1166,0,5700
02/23/2015,U (Sep 15),19.70,19.85,19.64,19.75,19.7000,0.08,598,0,5921
02/24/2015,U (Sep 15),19.73,19.75,19.15,19.20,19.1750,-0.52,1572,0,6263
02/25/2015,U (Sep 15),19.16,19.35,18.86,19.35,19.3250,0.15,1993,0,6110
02/26/2015,U (Sep 15),19.31,19.39,18.95,19.12,19.1250,-0.20,669,0,6252
02/27/2015,U (Sep 15),19.10,19.15,18.85,19.00,19.0250,-0.10,1394,0,6430
03/02/2015,U (Sep 15),18.95,19.05,18.68,18.68,18.7000,-0.32,1748,0,6733
03/03/2015,U (Sep 15),18.60,18.99,18.52,18.80,18.8250,0.12,1475,0,7090
03/04/2015,U (Sep 15),18.80,19.05,18.70,18.75,18.7250,-0.10,1983,0,7242
03/05/2015,U (Sep 15),18.76,18.81,18.55,18.60,18.5750,-0.15,1326,0,7437
03/06/2015,U (Sep 15),18.50,19.01,18.50,18.85,18.8500,0.28,2528,71,7690
03/09/2015,U (Sep 15),18.85,18.88,18.65,18.85,18.8750,0.02,1730,0,7919
03/10/2015,U (Sep 15),18.87,19.40,18.87,19.40,19.3750,0.50,2072,0,8005
03/11/2015,U (Sep 15),19.37,19.60,19.15,19.60,19.5750,0.20,2821,188,8640
03/12/2015,U (Sep 15),19.55,19.55,18.93,19.05,19.0250,-0.55,1194,0,9095
03/13/2015,U (Sep 15),18.99,19.49,18.95,19.27,19.2750,0.25,2421,0,9561
03/16/2015,U (Sep 15),19.20,19.30,18.80,19.00,19.0250,-0.25,1506,0,9846
03/17/2015,U (Sep 15),18.95,19.20,18.95,19.00,19.0250,0.00,1397,0,10117
03/18/2015,U (Sep 15),19.03,19.25,18.60,18.70,18.7250,-0.30,4262,0,10463
03/19/2015,U (Sep 15),18.80,19.07,18.70,18.95,18.9250,0.20,3421,0,11239
03/20/2015,U (Sep 15),18.85,19.04,18.58,18.95,18.9250,0.00,3820,0,11038
03/23/2015,U (Sep 15),18.90,18.97,18.65,18.85,18.8750,-0.05,1594,0,11424
03/24/2015,U (Sep 15),18.85,18.95,18.65,18.90,18.8750,0.00,2055,0,11436
03/25/2015,U (Sep 15),18.86,19.34,18.83,19.20,19.1750,0.30,2319,0,11646
03/26/2015,U (Sep 15),19.15,19.67,19.04,19.05,19.0750,-0.10,3062,0,11671
03/27/2015,U (Sep 15),19.04,19.21,18.98,19.11,19.1250,0.05,3018,209,11631
03/30/2015,U (Sep 15),19.02,19.10,18.80,19.00,18.9750,-0.15,3961,54,11946
03/31/2015,U (Sep 15),19.00,19.24,18.96,19.20,19.1750,0.20,2367,0,12604
04/01/2015,U (Sep 15),19.20,19.55,19.10,19.25,19.2750,0.10,2435,0,12700
04/02/2015,U (Sep 15),19.24,19.36,19.12,19.20,19.2250,-0.05,2707,0,12813
04/06/2015,U (Sep 15),19.50,19.50,18.80,18.94,18.9250,18.92,2743,0,13108
04/07/2015,U (Sep 15),18.98,19.00,18.70,18.84,18.8250,-0.10,3852,0,13495
04/08/2015,U (Sep 15),18.88,18.89,18.65,18.85,18.8250,0.00,3394,0,14319
04/09/2015,U (Sep 15),18.85,19.20,18.54,18.55,18.5750,-0.25,3824,0,14796
04/10/2015,U (Sep 15),18.59,18.68,18.05,18.05,18.0750,-0.50,5123,0,14494
04/13/2015,U (Sep 15),18.00,18.40,17.85,18.35,18.3750,0.30,4610,0,15058
04/14/2015,U (Sep 15),18.40,18.55,18.19,18.35,18.4000,0.02,4422,0,15825
04/15/2015,U (Sep 15),18.40,18.42,18.17,18.30,18.2750,-0.12,3841,27,15890
04/16/2015,U (Sep 15),18.28,18.52,18.10,18.20,18.2250,-0.05,5725,0,15875
04/17/2015,U (Sep 15),18.23,18.78,18.20,18.50,18.5250,0.30,8097,0,16557
04/20/2015,U (Sep 15),18.39,18.45,18.22,18.28,18.2750,-0.25,5185,0,17133
04/21/2015,U (Sep 15),18.25,18.35,18.00,18.20,18.2250,-0.05,4140,0,17451
04/22/2015,U (Sep 15),18.20,18.37,18.00,18.15,18.1250,-0.10,3864,0,17265
04/23/2015,U (Sep 15),18.15,18.29,17.95,18.01,18.0250,-0.10,3241,0,17425
04/24/2015,U (Sep 15),18.03,18.10,17.90,18.01,18.0250,0.00,2507,0,17531
04/27/2015,U (Sep 15),18.00,18.27,17.85,18.20,18.2250,0.20,4232,0,18028
04/28/2015,U (Sep 15),18.20,18.52,17.85,17.85,17.8250,-0.40,5410,0,18479
04/29/2015,U (Sep 15),17.85,18.25,17.83,18.25,18.2250,0.40,4945,0,18597
04/30/2015,U (Sep 15),18.20,18.55,18.12,18.31,18.3250,0.10,6393,54,19558
05/01/2015,U (Sep 15),18.27,18.27,17.83,17.90,17.8750,-0.45,4821,0,19195
05/04/2015,U (Sep 15),17.84,18.03,17.74,17.85,17.8250,-0.05,3274,0,19193
05/05/2015,U (Sep 15),17.90,18.19,17.75,18.10,18.1250,0.30,6287,0,19455
05/06/2015,U (Sep 15),18.12,18.60,17.91,18.20,18.2250,0.10,6988,0,19403
05/07/2015,U (Sep 15),18.23,18.54,18.05,18.10,18.0750,-0.15,4881,0,19391
05/08/2015,U (Sep 15),18.09,18.10,17.60,17.85,17.8250,-0.25,7993,0,18590
05/11/2015,U (Sep 15),17.81,18.15,17.75,18.15,18.1250,0.30,3812,0,18441
05/12/2015,U (Sep 15),18.09,18.45,17.95,17.95,17.9750,-0.15,4683,0,18189
05/13/2015,U (Sep 15),17.95,18.00,17.78,17.85,17.8250,-0.15,3551,0,18633
05/14/2015,U (Sep 15),17.80,17.85,17.65,17.72,17.7250,-0.10,4529,0,18164
05/15/2015,U (Sep 15),17.66,17.80,17.55,17.60,17.5750,-0.15,11141,0,21567
05/18/2015,U (Sep 15),17.60,17.65,17.12,17.20,17.2250,-0.35,8087,0,22546
05/19/2015,U (Sep 15),17.22,17.25,16.98,17.05,17.0750,-0.15,6718,0,23024
05/20/2015,U (Sep 15),17.10,17.20,16.95,17.10,17.1250,0.05,6837,0,22701
05/21/2015,U (Sep 15),17.12,17.17,16.75,16.75,16.8000,-0.32,6410,0,22209
05/22/2015,U (Sep 15),16.80,17.00,16.70,16.95,16.9750,0.18,6447,0,22375
05/26/2015,U (Sep 15),17.02,17.31,16.85,17.05,17.0750,0.10,11700,0,23060
05/27/2015,U (Sep 15),17.10,17.15,16.75,16.95,16.9250,-0.15,7340,0,23868
05/28/2015,U (Sep 15),16.95,17.10,16.90,17.00,16.9750,0.05,6177,0,23257
05/29/2015,U (Sep 15),16.97,17.23,16.94,17.00,17.0250,0.05,6722,0,23595
06/01/2015,U (Sep 15),17.00,17.13,16.89,16.94,16.9250,-0.10,8321,0,24369
06/02/2015,U (Sep 15),16.92,17.25,16.92,17.20,17.2250,0.30,6685,0,24294
06/03/2015,U (Sep 15),17.18,17.18,16.90,16.90,16.9250,-0.30,6993,0,25143
06/04/2015,U (Sep 15),16.95,17.40,16.95,17.25,17.2750,0.35,12834,0,25883
06/05/2015,U (Sep 15),17.25,17.45,17.15,17.30,17.2750,0.00,10661,0,25570
06/08/2015,U (Sep 15),17.27,17.50,17.20,17.44,17.4250,0.15,6738,0,25126
06/09/2015,U (Sep 15),17.43,17.53,17.27,17.34,17.3250,-0.10,7390,0,24955
06/10/2015,U (Sep 15),17.35,17.35,16.80,16.85,16.8250,-0.50,8924,0,25796
06/11/2015,U (Sep 15),16.85,16.87,16.60,16.65,16.6250,-0.20,6990,0,25881
06/12/2015,U (Sep 15),16.66,16.95,16.63,16.80,16.7750,0.15,13503,0,26726
06/15/2015,U (Sep 15),16.75,17.22,16.75,17.15,17.1750,0.40,20954,0,28058
06/16/2015,U (Sep 15),17.20,17.36,16.88,17.00,16.9750,-0.20,11552,0,28489
06/17/2015,U (Sep 15),17.00,17.25,16.81,17.01,17.0250,0.05,13683,0,28934
06/18/2015,U (Sep 15),17.01,17.12,16.50,16.60,16.6250,-0.40,13319,0,29769
06/19/2015,U (Sep 15),16.65,16.95,16.55,16.95,16.9250,0.30,10392,0,29774
06/22/2015,U (Sep 15),16.90,16.90,16.25,16.34,16.3250,-0.60,10852,0,30055
06/23/2015,U (Sep 15),16.30,16.32,16.05,16.10,16.0750,-0.25,8496,0,30807
06/24/2015,U (Sep 15),16.10,16.40,15.97,16.37,16.3750,0.30,11567,0,31315
06/25/2015,U (Sep 15),16.35,16.40,16.07,16.33,16.3250,-0.05,12018,0,32148
06/26/2015,U (Sep 15),16.30,16.40,16.05,16.20,16.1750,-0.15,12289,0,32661
06/29/2015,U (Sep 15),16.50,17.80,16.45,17.68,17.6750,1.50,36013,0,32384
06/30/2015,U (Sep 15),17.65,18.03,16.94,17.60,17.6250,-0.05,32154,0,33119
07/01/2015,U (Sep 15),17.60,17.60,16.55,16.60,16.5750,-1.05,21637,0,33249
07/02/2015,U (Sep 15),16.60,17.50,16.50,17.32,17.3000,0.72,25568,0,34015
07/06/2015,U (Sep 15),18.10,18.95,17.47,17.65,17.6750,0.38,23311,0,34861
07/07/2015,U (Sep 15),17.65,18.46,17.05,17.09,17.0750,-0.60,28268,0,34137
07/08/2015,U (Sep 15),17.07,18.35,17.03,18.24,18.2500,1.18,26304,0,33602
07/09/2015,U (Sep 15),18.24,18.65,17.44,18.65,18.6250,0.38,19910,0,32267
07/10/2015,U (Sep 15),18.65,18.72,17.45,17.56,17.5750,-1.05,24761,0,31706
07/13/2015,U (Sep 15),18.10,18.18,16.20,16.20,16.2250,-1.35,23603,0,33386
07/14/2015,U (Sep 15),16.25,16.43,15.97,16.30,16.2750,0.05,22541,0,36227
07/15/2015,U (Sep 15),16.30,16.53,16.00,16.07,16.0750,-0.20,24394,0,39225
07/16/2015,U (Sep 15),16.05,16.10,15.40,15.40,15.4250,-0.65,22370,0,42691
07/17/2015,U (Sep 15),15.45,15.55,15.32,15.41,15.4250,0.00,14649,0,45404
07/20/2015,U (Sep 15),15.38,15.50,15.10,15.20,15.2000,-0.22,23218,0,49874
07/21/2015,U (Sep 15),15.18,15.48,15.14,15.20,15.2250,0.02,18860,0,51067
07/22/2015,U (Sep 15),15.25,15.75,15.24,15.30,15.3250,0.10,37691,0,56468
07/23/2015,U (Sep 15),15.30,15.73,15.15,15.42,15.4250,0.10,47478,0,57107
07/24/2015,U (Sep 15),15.43,16.03,15.27,15.75,15.8000,0.38,51758,0,59214
07/27/2015,U (Sep 15),15.75,16.60,15.72,16.33,16.3250,0.52,49478,0,60533
07/28/2015,U (Sep 15),16.30,16.30,15.35,15.50,15.4750,-0.85,54851,0,62069
07/29/2015,U (Sep 15),15.45,15.50,15.25,15.35,15.3750,-0.10,48012,0,66391
07/30/2015,U (Sep 15),15.37,15.73,15.30,15.31,15.3250,-0.05,41652,0,69819
07/31/2015,U (Sep 15),15.40,15.55,15.19,15.30,15.3250,0.00,35471,0,71914
08/03/2015,U (Sep 15),15.35,15.63,15.05,15.10,15.1250,-0.20,52894,0,80536
08/04/2015,U (Sep 15),15.10,15.33,15.00,15.25,15.2250,0.10,46515,0,84507
08/05/2015,U (Sep 15),15.25,15.29,14.80,15.20,15.1750,-0.05,51102,0,89895
08/06/2015,U (Sep 15),15.15,15.75,15.02,15.40,15.4250,0.25,70273,0,93686
08/07/2015,U (Sep 15),15.40,15.68,15.12,15.20,15.2250,-0.20,58607,0,98162
08/10/2015,U (Sep 15),15.25,15.27,14.75,14.86,14.8750,-0.35,53022,0,112433
08/11/2015,U (Sep 15),14.90,15.70,14.83,15.45,15.4750,0.60,87731,0,115175
08/12/2015,U (Sep 15),15.45,16.65,15.25,15.25,15.2750,-0.20,124817,0,124849
08/13/2015,U (Sep 15),15.30,15.54,15.00,15.05,15.0750,-0.20,83393,0,135333
08/14/2015,U (Sep 15),15.10,15.39,15.03,15.10,15.1250,0.05,66797,0,153081
08/17/2015,U (Sep 15),15.10,15.48,14.95,15.00,15.0250,-0.10,76145,0,163298
08/18/2015,U (Sep 15),15.01,15.30,14.90,15.20,15.1750,0.15,74862,0,167877
08/19/2015,U (Sep 15),15.20,15.90,15.03,15.70,15.7250,0.55,163516,0,163082
08/20/2015,U (Sep 15),15.70,17.35,15.50,17.30,17.3250,1.60,194955,0,171781
08/21/2015,U (Sep 15),17.25,19.91,17.00,19.90,19.9000,2.58,360791,10846,158709
08/24/2015,U (Sep 15),20.00,27.50,20.00,25.15,25.1250,5.22,408019,17669,153393
08/25/2015,U (Sep 15),24.80,25.75,20.69,25.35,25.3250,0.20,298963,2634,143863
08/26/2015,U (Sep 15),25.20,26.45,22.85,23.70,23.7250,-1.60,259007,788,135370
08/27/2015,U (Sep 15),23.60,25.45,22.10,24.20,24.1750,0.45,211483,1296,133947
08/28/2015,U (Sep 15),24.05,26.32,23.60,24.40,24.4250,0.25,174800,7325,129181
08/31/2015,U (Sep 15),24.50,26.45,24.50,26.45,26.4250,2.00,107934,2908,125835
09/01/2015,U (Sep 15),26.40,30.83,26.35,29.70,29.7250,3.30,202225,9746,119960
09/02/2015,U (Sep 15),29.65,30.10,25.85,25.95,25.9750,-3.75,147659,240,109746
09/03/2015,U (Sep 15),26.00,26.58,23.52,25.65,25.6250,-0.35,154281,32,102743
09/04/2015,U (Sep 15),25.60,28.80,25.40,27.95,28.0250,2.40,124748,0,96208
09/08/2015,U (Sep 15),27.95,28.05,24.45,24.60,24.6250,-3.40,91138,0,85506
09/09/2015,U (Sep 15),24.65,26.05,23.00,25.85,25.8250,1.20,114695,0,76869
09/10/2015,U (Sep 15),25.75,27.35,24.20,24.65,24.7000,-1.12,147880,0,67666
09/11/2015,U (Sep 15),24.65,25.45,23.70,23.75,23.8000,-0.90,88000,0,56104
09/14/2015,U (Sep 15),23.75,24.46,23.05,23.70,23.7250,-0.08,76881,260,44672
09/15/2015,U (Sep 15),23.75,24.20,22.20,22.45,22.5750,-1.15,84861,0,33491
09/16/2015,U (Sep 15),22.45,23.00,22.24,22.40,22.3800,-0.20,1295,0,32690
