CFE data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action. The information and data was obtained from sources believed to be reliable but accuracy is not guaranteed. Your use of CFE data is subject to the Terms and Conditions of CBOE's Websites.
Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
04/13/2016,U (Sep 16),20.60,20.63,20.08,20.20,20.1750,-0.40,4247,0,17883
04/14/2016,U (Sep 16),20.20,20.35,19.91,20.15,20.1250,-0.05,3747,0,18832
04/15/2016,U (Sep 16),20.15,20.27,20.00,20.05,20.0750,-0.05,3669,0,19447
04/18/2016,U (Sep 16),20.11,20.39,19.23,19.40,19.3500,-0.72,5850,0,18673
04/19/2016,U (Sep 16),19.38,19.75,19.10,19.50,19.5250,0.18,5509,0,20971
04/20/2016,U (Sep 16),19.60,19.75,19.33,19.72,19.7250,0.20,4863,0,20951
04/21/2016,U (Sep 16),19.75,20.22,19.57,20.22,20.2250,0.50,5724,0,21513
04/22/2016,U (Sep 16),20.21,20.28,19.88,19.90,19.9250,-0.30,4120,0,21709
04/25/2016,U (Sep 16),19.87,20.32,19.85,20.01,20.0250,0.10,4428,0,21778
04/26/2016,U (Sep 16),20.00,20.10,19.83,19.95,19.9250,-0.10,3331,0,22069
04/27/2016,U (Sep 16),19.96,20.16,19.50,19.62,19.6250,-0.30,4294,0,21994
04/28/2016,U (Sep 16),19.59,20.23,19.45,20.15,20.1750,0.55,5773,0,21551
04/29/2016,U (Sep 16),20.15,21.08,20.10,20.53,20.5250,0.35,7247,0,22242
05/02/2016,U (Sep 16),20.63,20.80,20.10,20.15,20.1250,-0.40,4724,0,22255
05/03/2016,U (Sep 16),20.13,20.80,20.13,20.64,20.6250,0.50,5252,0,21982
05/04/2016,U (Sep 16),20.65,21.15,20.58,20.85,20.8250,0.20,5124,0,21870
05/05/2016,U (Sep 16),20.85,21.07,20.55,20.85,20.8750,0.05,3630,0,21884
05/06/2016,U (Sep 16),20.90,21.15,20.43,20.45,20.4750,-0.40,6211,0,22690
05/09/2016,U (Sep 16),20.40,20.51,20.03,20.35,20.3250,-0.15,7795,0,23428
05/10/2016,U (Sep 16),20.35,20.40,19.71,19.77,19.7750,-0.55,6722,0,23527
05/11/2016,U (Sep 16),19.75,20.30,19.57,20.28,20.2750,0.50,5531,0,23088
05/12/2016,U (Sep 16),20.28,20.52,19.90,20.05,20.0250,-0.25,7360,0,23630
05/13/2016,U (Sep 16),20.09,20.49,19.75,20.40,20.3750,0.35,7229,0,23557
05/16/2016,U (Sep 16),20.40,20.51,19.70,19.90,19.8750,-0.50,6708,0,23099
05/17/2016,U (Sep 16),19.89,20.65,19.73,20.48,20.4750,0.60,9342,0,23153
05/18/2016,U (Sep 16),20.48,20.78,20.15,20.55,20.5750,0.10,13486,0,23739
05/19/2016,U (Sep 16),20.55,21.17,20.50,20.50,20.5250,-0.05,9363,0,23805
05/20/2016,U (Sep 16),20.54,20.54,20.21,20.30,20.3250,-0.20,7100,0,24424
05/23/2016,U (Sep 16),20.26,20.45,20.05,20.20,20.2250,-0.10,10955,0,25245
05/24/2016,U (Sep 16),20.23,20.35,19.53,19.60,19.6250,-0.60,11168,0,24823
05/25/2016,U (Sep 16),19.62,19.67,19.20,19.50,19.5250,-0.10,9055,0,24452
05/26/2016,U (Sep 16),19.50,19.56,19.28,19.35,19.3750,-0.15,6794,0,25181
05/27/2016,U (Sep 16),19.35,19.49,19.15,19.20,19.2250,-0.15,6128,0,25982
05/31/2016,U (Sep 16),19.19,19.60,19.00,19.05,19.0750,-0.15,10207,0,27230
06/01/2016,U (Sep 16),19.06,19.39,19.00,19.05,19.0750,0.00,8083,0,28720
06/02/2016,U (Sep 16),19.15,19.35,18.85,18.90,18.9250,-0.15,5905,0,28994
06/03/2016,U (Sep 16),18.93,19.48,18.82,18.90,18.9250,0.00,8336,0,29941
06/06/2016,U (Sep 16),18.95,19.15,18.80,18.90,18.9250,0.00,6483,0,29688
06/07/2016,U (Sep 16),18.94,19.05,18.68,18.95,19.0000,0.08,8656,0,29425
06/08/2016,U (Sep 16),19.00,19.20,18.80,19.05,19.0750,0.08,8434,0,29555
06/09/2016,U (Sep 16),19.05,19.45,19.05,19.40,19.4250,0.35,9929,0,30248
06/10/2016,U (Sep 16),19.40,20.30,19.39,20.10,20.1500,0.72,12094,0,30187
06/13/2016,U (Sep 16),20.29,21.70,20.28,21.65,21.6750,1.52,27628,0,29715
06/14/2016,U (Sep 16),21.63,22.15,21.03,21.40,21.3750,-0.30,29736,0,29098
06/15/2016,U (Sep 16),21.30,21.70,20.62,21.18,21.1750,-0.20,29076,0,27584
06/16/2016,U (Sep 16),21.15,22.38,20.63,20.88,20.8750,-0.30,31549,0,28112
06/17/2016,U (Sep 16),20.86,21.08,20.45,20.93,20.9250,0.05,14934,0,28237
06/20/2016,U (Sep 16),20.75,20.75,19.60,19.93,19.9250,-1.00,21704,0,28085
06/21/2016,U (Sep 16),19.90,20.13,19.43,19.92,19.9250,0.00,17387,0,28030
06/22/2016,U (Sep 16),19.90,20.25,19.40,20.00,20.0250,0.10,22778,0,29820
06/23/2016,U (Sep 16),20.10,20.10,18.36,18.40,18.4250,-1.60,23756,0,29894
06/24/2016,U (Sep 16),18.36,24.54,18.12,21.98,22.0250,3.60,48281,0,29182
06/27/2016,U (Sep 16),22.30,23.00,21.40,23.00,22.9500,0.92,40904,0,26976
06/28/2016,U (Sep 16),22.80,22.80,20.02,20.05,20.0500,-2.90,27947,0,28015
06/29/2016,U (Sep 16),20.15,20.22,19.38,19.38,19.3750,-0.68,22053,0,30092
06/30/2016,U (Sep 16),19.50,19.76,19.20,19.24,19.2500,-0.12,24600,0,32572
07/01/2016,U (Sep 16),19.25,19.65,19.08,19.32,19.3250,0.08,23833,0,35180
07/05/2016,U (Sep 16),19.23,19.94,18.96,19.39,19.3750,0.05,21893,0,36062
07/06/2016,U (Sep 16),19.36,19.95,18.90,19.00,19.0250,-0.35,20309,0,37402
07/07/2016,U (Sep 16),19.08,19.50,18.75,18.93,18.9250,-0.10,16642,0,38122
07/08/2016,U (Sep 16),18.93,19.18,18.05,18.27,18.2750,-0.65,21892,0,40536
07/11/2016,U (Sep 16),18.25,18.30,17.85,18.19,18.1750,-0.10,16304,0,42953
07/12/2016,U (Sep 16),18.18,18.19,17.75,17.78,17.7750,-0.40,21501,0,43621
07/13/2016,U (Sep 16),17.80,17.95,17.60,17.70,17.6750,-0.10,21314,0,45091
07/14/2016,U (Sep 16),17.70,17.75,17.27,17.59,17.5750,-0.10,24420,0,48747
07/15/2016,U (Sep 16),17.58,17.94,17.45,17.78,17.7750,0.20,25864,0,53433
07/18/2016,U (Sep 16),17.65,17.75,17.20,17.28,17.2750,-0.50,25302,0,59413
07/19/2016,U (Sep 16),17.28,17.64,17.10,17.35,17.3500,0.08,33391,0,63460
07/20/2016,U (Sep 16),17.35,17.50,17.05,17.22,17.2250,-0.12,55541,0,71164
07/21/2016,U (Sep 16),17.23,17.82,17.10,17.77,17.7750,0.55,61073,0,76001
07/22/2016,U (Sep 16),17.75,17.78,17.25,17.50,17.5250,-0.25,52938,0,84752
07/25/2016,U (Sep 16),17.52,17.93,17.34,17.55,17.5750,0.05,65898,212,92915
07/26/2016,U (Sep 16),17.58,17.80,17.30,17.45,17.4750,-0.10,65606,0,105237
07/27/2016,U (Sep 16),17.49,17.69,17.10,17.25,17.2750,-0.20,70138,0,113921
07/28/2016,U (Sep 16),17.25,17.47,16.85,16.92,16.9250,-0.35,66920,0,119681
07/29/2016,U (Sep 16),16.92,17.10,16.35,16.40,16.4250,-0.50,75743,0,132459
08/01/2016,U (Sep 16),16.40,16.55,16.00,16.20,16.2250,-0.20,84914,0,140789
08/02/2016,U (Sep 16),16.20,17.10,16.05,16.65,16.6250,0.40,95652,0,151324
08/03/2016,U (Sep 16),16.60,17.00,16.25,16.25,16.2750,-0.35,72264,720,160339
08/04/2016,U (Sep 16),16.28,16.35,15.80,15.85,15.8750,-0.40,81631,219,175539
08/05/2016,U (Sep 16),15.90,15.92,15.25,15.35,15.3250,-0.55,77674,0,182401
08/08/2016,U (Sep 16),15.30,15.40,15.10,15.12,15.1250,-0.20,58583,0,191636
08/09/2016,U (Sep 16),15.15,15.18,14.60,14.85,14.8750,-0.25,122486,0,218671
08/10/2016,U (Sep 16),14.90,15.47,14.75,15.15,15.1750,0.30,108335,0,232358
08/11/2016,U (Sep 16),15.18,15.24,14.80,15.10,15.0750,-0.10,103816,0,249137
08/12/2016,U (Sep 16),15.10,15.33,14.89,15.00,14.9750,-0.10,99443,0,263618
08/15/2016,U (Sep 16),14.85,14.97,14.70,14.80,14.8250,-0.15,89948,0,283009
08/16/2016,U (Sep 16),14.82,15.40,14.75,15.35,15.3250,0.50,128130,0,296004
08/17/2016,U (Sep 16),15.30,15.65,14.80,14.80,14.8250,-0.50,116632,0,292289
08/18/2016,U (Sep 16),14.85,15.13,14.55,14.55,14.5750,-0.25,79246,0,287526
08/19/2016,U (Sep 16),14.60,14.95,14.60,14.70,14.6750,0.10,77311,0,277677
08/22/2016,U (Sep 16),14.65,15.00,14.65,14.74,14.7250,0.05,82510,690,295871
08/23/2016,U (Sep 16),14.85,14.85,14.50,14.70,14.6750,-0.05,70883,0,271857
08/24/2016,U (Sep 16),14.65,15.25,14.63,15.14,15.1250,0.45,81925,0,267053
08/25/2016,U (Sep 16),15.15,15.40,14.85,14.95,14.9750,-0.15,84907,0,257805
08/26/2016,U (Sep 16),15.00,15.73,14.48,15.15,15.1250,0.15,126476,0,243985
08/29/2016,U (Sep 16),15.10,15.40,14.60,14.70,14.6750,-0.45,77548,0,240829
08/30/2016,U (Sep 16),14.68,14.95,14.50,14.55,14.5250,-0.15,72488,0,234589
08/31/2016,U (Sep 16),14.55,15.17,14.50,14.60,14.5750,0.05,86809,0,226613
09/01/2016,U (Sep 16),14.60,15.15,14.39,14.60,14.5750,0.00,87955,1000,221836
09/02/2016,U (Sep 16),14.60,14.83,13.85,13.95,13.9250,-0.65,96636,0,221989
09/06/2016,U (Sep 16),13.90,14.02,13.35,13.35,13.3750,-0.55,76925,0,222361
09/07/2016,U (Sep 16),13.40,13.55,13.20,13.24,13.2250,-0.15,74997,0,219095
09/08/2016,U (Sep 16),13.25,13.52,13.15,13.39,13.3750,0.15,73023,0,208901
09/09/2016,U (Sep 16),13.35,16.75,13.35,16.46,16.4750,3.10,214341,0,175681
09/12/2016,U (Sep 16),16.55,17.37,14.95,15.35,15.3250,-1.15,218914,0,151696
09/13/2016,U (Sep 16),15.36,19.12,15.33,17.76,17.7750,2.45,264210,554,120594
09/14/2016,U (Sep 16),17.80,18.54,16.75,18.38,18.3750,0.60,146630,0,98336
09/15/2016,U (Sep 16),18.40,18.80,16.58,17.07,17.0750,-1.30,120038,0,87997
09/16/2016,U (Sep 16),17.10,17.70,16.00,16.00,16.0250,-1.05,107495,0,73420
09/19/2016,U (Sep 16),16.00,16.10,14.93,15.65,15.6750,-0.35,90309,0,54983
09/20/2016,U (Sep 16),15.70,16.25,14.85,15.90,15.8750,0.20,85345,0,39559
09/21/2016,U (Sep 16),15.90,16.10,15.20,15.30,14.9200,-0.96,1771,0,35115
